business_id,topic_1,topic_2,topic_3
8BB_utvEw_5ymgrr4kOTgQ,0.0,0.0,0.0
GwcuRGEhaaVGJYp9rGcnng,0.6242157605627437,0.7146173525889438,0.939234797839627
RWUKT_N6PTyWEsiWQ5VBXg,0.0,0.0,0.0
O_6LcGyHZfP-OzQ0YBPnLg,0.3645823502812225,0.3389348517201908,0.6265474730959253
FzEanqIlImdJyOgAa9tiYg,0.34227457575679493,0.3970471267005752,0.5724911611929496
0kj2vPfD91pzvD9vFqgjlg,0.4692042250464215,0.4170718354105553,0.5035142339010161
uFjq6Xn9HAUVpFz4cAr56w,0.24778520461894604,0.2504497888670924,0.42910538645549356
mqSQ88UysxPX5hV7y2-MTA,0.1733481334529558,0.4956296038671373,0.23108824574838738
o05HPzyrpcguxH9AL1Knvw,0.37656388037914984,0.250205911089391,0.5067612486643095
9NUzqXvKC-Ah9I_62UD-Bg,0.0,0.0,0.0
EPb3FWs3mxQLUjGeMNP0SQ,0.37746204643457754,0.236170676808871,0.33780296922255115
SoUlHQO5jZf2XFHr8g2CTA,0.30711093347121593,0.725542285842893,0.37077906234115265
uFZ7Q8JCgGJAaObiYs3ksg,0.5844620127832124,0.8426108052816828,0.5907269435691274
bXoRrDhojAQ1B3nGNEs7wg,0.46355734201503185,0.4157339213490339,0.312429184768183
EyCO8HurmdWYbVCdxPg-Ig,0.8720064002207628,0.4802715384641296,0.9077352131940915
LHi1adQYduflnIeHaFvi3w,0.512760635018677,0.5394783291010993,0.38311155608641356
1lLJDy73uBp_I2LJ0B0Fkw,0.26867515588754104,0.2600409725550861,0.4950930716648141
D37qORFp1NSZqsAOVlagyQ,0.40227404051569493,0.675903038379721,0.45065527099586716
_BnBjRMt5Ba-TAv07r3fyw,0.14197779604550098,0.31391186723473874,0.3905790620983492
F9_VdKmPyvEcqWSVVGkNNA,0.4290370857416698,0.42151947746265345,0.5942908057655615
U57wwW8EcfVPpEiEhJyUJg,0.9372486655905536,0.6494578704389433,0.3660578003119175
JgKpVoemZ-Khkfgif5V7qQ,0.28257476458009134,0.2770386068521976,0.4182086739695817
6FBGPT16vWunVwgB5aSEKg,0.2500847211622163,0.37219906156855137,0.5161158574574516
MP2Z8Jp8pakh8khMqaGBpg,1.6032099482568587,0.8879059019160369,0.9998587724050154
UCd_VOd2wBtr6XJPM9L7PA,0.0,0.0,0.0
FFajeI_kh7q7UBs1_v_dig,0.0,0.0,0.0
Zw76QjavdapFXn4CgRI9Kw,0.9653496448104573,0.6190397927022951,0.6337811971971036
v4y6tcmJyqYXzznCYT0-Zw,0.2735519640653955,0.6619877685989244,0.41539141035907673
2lqPBsK4Q32yWvnlYqXoIA,0.4238269226642995,0.5083206122103756,0.7393329315226781
gYAM9MZ_s-YKIUZSZ2Evyg,0.35995185239892796,0.22001128760280242,0.14810559473999327
1exLF1uwlo-28uwnecsoSg,0.3426030296093555,0.5351894132449543,0.6163842731832784
2xBmsmgKHJaqV7uWpbmMiA,0.0,0.0,0.0
Z6MMQ2f82tZ3xGR3wK6svA,0.0,0.0,0.0
FNCwfNvmZhIMzuoYwUUdoA,0.0,0.0,0.0
nU4JyX6RCP8-ArbArQx_tg,0.4355823202897153,0.48820798131548754,0.390460334896085
zWPCyy1VEqoO3J_IcUWDTQ,0.3373169775209359,0.3625756655048256,0.4661879224479708
yzJ3B2QsVdLwneX74JQb2Q,0.44355967706154276,0.2548120274078797,0.40406048181327203
U2ifrd_UqIbBNZaHuck5Gw,0.27665193145227324,0.3878002554247033,0.2740550314527596
mygjyR00ZtD3-ca8jb6PQA,0.42968448466864617,0.5485803862730362,0.4317167662716103
wG3GhQJ4sV6mncGNE320tw,0.7374062656746343,0.6513387010318826,0.5418659410515082
MO7uAUMIEBfpPCQQontrXw,0.0,0.0,0.0
7WjfywEVPymUMFz2eEz9Tg,0.7938888190081281,0.9084135880993518,0.8659324706005883
5qeoIrwkieHELWs8ZO1tvw,0.917359266093686,0.7563591844912049,0.8090118835386578
wROj9KOvOHgKwXlG9PUsIA,0.3244472380774771,0.5222996220618199,0.32172270221880783
kPwj57sDfiJxNkYw-4M9VQ,0.38200162761753365,0.6882438712968503,0.6443975423723768
5KQrTh5gMQfZrA3yIlPrjw,0.0,0.0,0.0
cP3Kb9e93kQc_eN59_MIvw,0.0,0.0,0.0
J2MhXNOJ8RDwdrBVYmTl8A,0.0,0.0,0.0
dZaESUsCLIJgvD6ALvXNIA,0.35548047513292824,0.4487000797666053,0.3252330313753326
-aideO5JwBz_27cuBvEGRw,0.752498914246681,0.7542476825569527,0.674577159392033
Ipcdle852xIuI1L5kCYAvA,0.0,0.0,0.0
HckbDALXYG34UZwRxi_gUw,0.9731500968258493,0.7141966581457939,0.5293271301977432
wZ6YhtyZlKLHX5ncyw-s7Q,0.0,0.0,0.0
lg6MS4t0EDSVt9jUW_bhRw,0.6111645504251793,0.7220657113852229,1.3845566074130136
SgLr6EzoWrIjgl5VpB07rA,0.646839956317101,0.7719291463928866,0.4861023334597835
fQaIzHM__ItyxahTuGQ2IQ,0.0,0.0,0.0
QouAo7lqUhPtW7qZpkNS8g,0.5552968921747398,0.725002068350405,0.6867380562474033
M27znLkIIhkGvbNLMsd90w,0.3430676175222719,0.6204586191752878,0.6652543386547909
pTky9hiaJf6ns-yBhf-pHA,0.8206998345546506,0.4786143203228186,0.47264567700963384
Mk7GmW4TQnDrBA8jJ08rWw,0.8074732919533077,0.7318556148646693,0.7015882334095731
lPQh_HUXRtxDQeR9WSfMZA,0.6940969589909595,0.565141846481045,0.5286742337438869
H8Kko51jnr0PH1mP3qpBCQ,0.41647666433531394,0.4075652963119386,0.4643896550291474
9KeJfn7-6DFfUFoZLu_DNQ,0.3790684195373673,0.32532332573877437,0.32209865907898183
pYg_w6Qj4vRTAX8Qbz3PHA,0.627536051023193,0.8240246865827381,0.5030934651651424
r-AhKG-CrL0MSe11cfJzTA,0.34286234567217255,0.297809838810106,0.44453436729118484
yAmQ2fRdpBj5Wi3GT8XzWg,0.5707914358500398,0.5715520342921968,1.0872453862093767
Y1Yprra4ZSyAIMW9Zm75dA,0.2635837633932019,0.39168225130077977,0.334481500507957
RVUflI27ItAJ7kzQA6a7lA,0.25079123540769654,0.3518592636026177,0.5853450146378655
XjbPr3o-YTsticeavLjTEg,0.322425851335255,0.4152481873727443,0.4259382184547446
Vx4e-u6EOxeYH15q9QlDeA,0.339731332154349,0.33919815350786986,0.8226841011814571
yQUXMWSA8H7wvkLa4iCD8g,0.46043744250956514,0.3305495478932581,0.35659503354287164
i-ywLm8zqwvtYobrk3DjxQ,0.7642661210454655,0.3101688064056562,0.5572260441522096
0_Pf9QamQjVe6EB4abRaaw,0.29890945717322814,0.4857953316782553,0.2891415560340391
khG1RMnSphhbOSjkMT2XrA,0.37128606219939025,0.32963401504266915,0.44069145831708434
lLaX4U3_IfiWIFDqv78dcA,0.3245670705553951,0.2880108485008256,0.48750923302617033
Whitpe60IPHvDsT_oCINyg,0.8930870657241836,0.38621310476722026,0.4063384898679436
-hCG6fsmBbUxLkvBkCyuiw,0.5023440542996854,0.7953316583112028,0.46326860845205836
N52YfkFdHjZpdUV_-nkJbw,0.7602312916075219,0.986721500311403,0.40289164189477517
KHcqvfwkGv6k6KtLDcpogQ,0.37682574283164266,0.34504644667539824,0.47535223904209783
VDE1U5IpjdmKcMBC3X3VxQ,0.9515418855128854,0.906616975208189,0.8225431527234287
YMJ7E1AcjDF5kN7hVkWd_w,0.27841407856520484,0.31052117848740485,0.41059543195607967
qhSVvcuu4N0V1EmmtOy2fw,0.849472536862716,0.6709503013541249,0.5503081470788708
FAK6fSWhve0YFNgUv5lfKw,0.7927678956334716,0.7463115611525657,0.5446292707725753
IkilcGqiN3_sQk-VvnoAeg,0.5684359450459363,0.6396347749316427,0.3537510042063638
1RaqclhYT9KkJ4eznsI86Q,1.6336687521427442,0.7672692749056684,0.6862284363455841
42fQgRzvF0eS9g0U5B66qQ,0.0,0.0,0.0
MaI_EevMbWBUnK36L4pAng,0.23747138756413144,0.18113536910224315,0.4428216899838717
EUVST6G-b8koXTzcTt4pYQ,0.0,0.0,0.0
Uo9OOFVZjKQR2Rm0XXA98A,0.7062643979353554,0.6304525085035156,0.6132279978036808
u3rgkk2BjR2G3l2d3d2wTA,0.5195681335405558,0.4253008280616574,0.5951938422245228
cnLQD1gaoOtKAC1QgAWa8g,0.4997065901037657,0.5384468335738275,0.44491797455240606
RO32EAy8IfnWAm04vCPmzA,0.0,0.0,0.0
1PY66FSWslYJarQlXx4b_w,0.22287297540546444,0.6185364363885802,0.3704085787275014
C28mF4Da5H3kd1NZR77yJQ,0.7216119770886996,0.5507563615094855,0.6276182947886312
qcP9AhS2tAM_oAjZ_o7U4g,0.3059939783363556,0.4770605419416546,0.6355089547969257
ii9kqE9s4456Jn9asz-BPQ,0.2733417855072003,0.25735772084901537,0.32147629678142847
gpY1RzC3aAPTqsx27GMtsw,0.6408387769465728,0.3618082068644582,0.5929306853598283
p94oHG7K9BqcMVVOlkzhPg,0.6011557516516733,0.63289706218647,0.5624927592656421
Th2dyJw3uAOz_-kdQPbYYQ,0.5592579656096042,0.8252908503505907,0.4224775760399884
WSVLZy-A3sznGSWyjnDbmg,0.7466957978698181,0.7439827044623963,0.5953055858291818
I_ZymprETFtGEQg3HSNbAw,0.3927662444929728,0.37839511347281074,0.4445552590333778
eoExE_mRyEMeqVUbqZFOYg,0.4387605298232699,0.5480405874405886,0.31740523590610537
dfo-LKRBm40etYpH-Rcsog,0.2163647372210567,0.3807550829086859,0.2509041793256024
qVdVY4YN0Rr0uKPkE1ltgQ,0.5131828453878519,0.8212917681852671,0.3979710878686769
XKyFYsRIkd0Tmef9fT_84w,0.3370731223629141,0.32410186337938207,0.774035726111429
u-SvRRAfYgpbXZRfQgcTzA,0.28714399931515255,0.26420704849965576,0.3681870622187165
QPq7OiHqyONN9relgqwFZA,1.0283042464022154,0.8428796283226616,0.6637793345490133
1rURUVztowOl0lMoVHyNpw,0.7327170715214195,0.5395217750171631,0.6270261826285187
bI28nvujPldWdWsQ5sVRlQ,0.3832665997837968,0.38621094021116725,0.2996531835574686
I_eD8xEVals_6ujsPCrM1g,0.5753053976373482,0.48174220038057397,0.4366122068427658
9SsjBLmevA18JmHngxtQJw,0.0,0.0,0.0
10RFV-vuQ52VUkmzFXbWaA,0.6337868583913213,0.7118641384637596,0.59433021382496
3jKUbhGSjFTv5jZ0wnW0xA,0.3079097170975022,0.4165890756079273,0.22570659945073818
VnIPEcuYrdTzzIIav_4bxw,0.0,0.0,0.0
JjupAcmP7-ytPG49j0fxfA,0.0,0.0,0.0
6yrZA98dlYpoSRMjMOTTuw,0.0,0.0,0.0
cNkm08qu--yjIY_NPxrS2g,0.44211235895748296,0.21477408451589472,0.4214301843020927
UZFDNlpMBnw21rhEZP9RIg,0.31331047131526524,0.662816658978791,0.5031759360037011
8NHV3DBvq9Q88ZtzdR6W2w,0.34358032053601284,0.3426295267220818,0.6017907426105923
eqrclRc8l4kQOiH2IFn28g,1.3306899626629989,0.7130208825091651,0.5315824404296955
jW_hNGlYJw2Q2ssYDHihfg,0.560815685183667,0.40486865840297176,0.4570853869084301
GHWpxO4gjosv3PRSr5LI_A,0.7919324853676301,0.7439148858476621,0.6576045062495312
mEc96Dg8H8t0iZrEF7Pk_Q,0.4455452240615427,0.5778183450494105,0.5139266971921805
lAXvPp580Puo-BPlbE_o1g,0.19161294094442777,0.15657028698927575,0.4715291540099523
lphd-W29BZNEG2RrG3953Q,0.3662877144736475,0.37550026981846896,0.5636228627322725
UiInvMyE-sg4G-y_K2V8lg,0.0,0.0,0.0
EoKuFDZiLleHf3d9KAXwiA,0.0,0.0,0.0
FoxMqvkCna3maT9CP0W8vA,0.3479454411938837,0.3335515971387851,0.6217461206414234
25m6rM6hFw2CGADUjbYKXg,0.6619533895959103,0.8109930703833648,0.7403279827691732
8g8HWvgVT5M07yToLGWOcQ,0.38887600468298417,0.5166443614624494,0.3605444072957092
QvOyuo7qAsCU-LOo_g-jiw,0.7379320285866141,0.7206697154876619,0.636302483282389
r7kS_KZjAemVVFnTOZ6hLw,0.5157722755364815,0.655754623254106,0.7831873321262551
JryHF5fxQHx-zRqfhyp8AA,0.5262835396484741,1.0294084920682853,0.566656461038079
ol-aOSZbIh46Uy3tKjciaA,0.3745213967974791,0.2895104529341763,0.4433541172277517
MhINNBBwzGn4-n_YI67wog,0.47380612702809655,0.42428927203254196,0.41353734962675015
TgjgHz-QRrv60QKYZ-qmMg,0.2194334351143198,0.3393201883334532,0.4919398302230312
u9t37U-maYXPJSSEikn7kA,0.36322264164032486,0.4900147972300077,0.4476093810776863
B8cekWp0bHkBUtJbODRoFQ,0.0,0.0,0.0
dkrWH6vG9SqzLRzC3rB10A,0.38153258028477377,0.4539850636177975,0.5646895318914165
nZS3Zv36uJOELtNP-ogvOQ,0.7254286915962338,1.0092098963961667,0.7480362113593186
Oq4XvfpZlfV_65m5KXRBmw,0.43146652227539845,0.23702938343191912,0.5719719125558226
PJv1iTOgQTS0Aan6_UAZnw,0.0,0.0,0.0
aapwKXeDH_hsjthI13DI0w,0.7463873477029119,0.49678223611648015,0.6786415201408874
cTm9pJXTYCfA4RtQ2dnwdA,0.0,0.0,0.0
7FHIflJPWXgNavfDw2-STw,0.45429024078447444,0.3731447943508909,0.7052099234629452
o7y1SUS_lH4TycXeKIQcZQ,0.7213359968132728,0.4965240014551411,0.7962013597294322
hQjNgFcp9gHbTPdomCXvrA,0.0,0.0,0.0
CEsh0ScOKlL3mpvjypqszA,0.4499614305697432,0.8393147500836514,0.7083126150769256
Wwqv_bF0jUw2P9n6isbRFg,0.9601363134711939,0.7702710042679907,0.7127533092091398
SLf3dEiwF_LWkJRlFfIxjg,0.5207535246694567,0.21278557631383715,0.17198594098481798
Jxj5GCgxsjSfZxxovXUOLA,0.0,0.0,0.0
BCyt8ip2LjLC_N_5i2JiGQ,1.2452128178631594,1.1637554557199041,0.7096017914628272
Yx-ZtYKpmdvscPSY0UhP3w,0.33326048106655376,0.3543118794962612,0.36015648428079566
yc_5xqXkGTRKlFzN7o2CQQ,0.79995902952465,0.9383896669682045,0.40163227172399296
jPE7EGhcFyVor-rzbppDgw,1.0322970941771932,0.6462351906265014,0.3327945843407121
PUWPFKvwLNwPmJOgJkDUMQ,0.0,0.0,0.0
zY0ADAggoPSYv6F48lj64g,0.0,0.0,0.0
vrI7Zz_sKf2xohAdOtUL1A,0.39066885672326174,0.4751913721846724,0.508709441131332
yg0fwJoTyQOYYYKmwTSk7w,0.3045976934339737,0.35864712306513963,0.6590417971052582
mw2AYb6KOJhfpANu130IzQ,0.6758921752860255,0.6935173705630368,0.4963825300346006
ZQwDPmRTCXFrNJpeqKihJQ,0.17566025150238185,0.43539590865678895,0.6081363854533989
gTOGA0Z8aU71nVzUyrMhDA,0.3535605664208524,0.33266683409092657,0.6496479976790305
EQCd_CUFrK_gSARL7s01fw,0.49377935939813233,0.8011504904630633,0.42480130054132764
bu4hyEunQWhCrNDwpb1Nxw,0.40906690242490645,0.4510643832627302,0.5690916318189514
Fdo6FCeelQBPCY191_MNbg,1.3520619071738365,1.1389611335314431,0.5560070756865811
2wFSVah7gU9ImNuBHwIaDg,0.19315626251366413,0.2622148282529199,0.5680068628255318
tqVpJ8DaqWf4CG8CIskHfg,0.0,0.0,0.0
soeuzTjGSP_t6HOOlCE2Qw,0.3818513314879383,0.39344129937153094,0.6591218984737851
Sfj3hnJQoiEhUi-pp4n1xQ,0.25834926675101166,0.44595892667627574,0.6054142183507705
L2Nk1BhHBx829WMbJLJFDw,0.7125139209146432,0.4025163256131977,0.3882154877102613
qo5ewyIjE_soKAw1nChqnA,0.2776360421960008,0.5082476992183053,0.43847786806988726
VZl29j0EMaXP_RLf78sR9Q,0.19342638061382933,0.2126484962173817,0.4056547414513983
C0wsFPmZX7n_hJAmhVtFng,0.3485122922726923,0.3471965719837063,0.4428828877914407
8XSC5y10zpdDITOC-pUK5Q,0.0,0.0,0.0
cgYU1DKsvUgBvjp35ZimJQ,0.0,0.0,0.0
hi09hGiB87ajd1RzEOJ7RA,0.7984217321317053,0.5695685081341757,0.6754450559371111
Ch-qbTrhJ4igKZgzwIMr6w,0.0,0.0,0.0
G7LYpILnHveyvbg3sJePPw,0.34166675333502444,0.51643858634722,0.4852592758290597
q78MJzUmIQmSbSCZEicemQ,0.7740089070589543,0.8671629710385884,0.671305585745868
i8BUEXriiKa-RmOImgbqaQ,0.32666335603036545,0.3452014630440018,0.5724766657445961
N61TFupDc4ZgtIlsgVN7KQ,0.7625338012901722,0.6346400479852247,0.7608371267480534
dJzasQoVoxEDVklWQUo8lQ,0.5293233124314686,0.8246857077386022,0.5521308134005808
2gUbgbdJ7IFSbicBXlSchw,0.24166122816708605,0.3323292289005653,0.38935029656914555
b908mnxrJ1b8VXOFfQ9h2A,0.6127781602087403,0.6173697266982697,0.6702390201503119
G0wnPbOROYiOn5kp9rTMfg,0.8635835988454862,0.6498457197579848,0.4498422298956708
2vYRUAonMg9HBUDs30NL8g,0.7101624025176568,0.7385284494862968,0.5803013289167341
-iQdfdTpXa3Y-WC5OJGTfw,0.4130170905072514,0.5195522194653911,0.32823286504080124
K0QXbMnH3ZVgg-0EuGYT9Q,1.0664219464142668,0.7075976601420562,0.8346799008215419
W3HK_fNzim0paEyhUN1iXA,0.5428711530201387,0.6323807561743263,0.4165483029324418
YYi9ZFf5st91p6ELVh-HzQ,0.0,0.0,0.0
z4TX4AepJcuhFFleFq9GzA,0.6247307000033111,0.7503996843301548,0.7536921414780727
hvNl3caXRxpULvRNQ-GsFw,0.2927643709791095,0.46842638765663364,0.5447844235273672
m0FxJP2atkE8mn-xO23fpQ,0.2756881243348924,0.5775930716610534,0.6486129843290285
-sn_70iz3kAT6JvZQFSLoA,0.0,0.0,0.0
u7DrbDVFnAaJ3-zkGbkacw,0.0,0.0,0.0
ewAmzOqnSAfLBdt4Stc8bA,0.40151617816454016,0.26935815858563456,0.29446438232839184
8DmLIFcVBHqjp8XPXRQ6lw,0.0,0.0,0.0
mK1kyseJjZgYCtzGByYfyA,0.5810541442516627,0.5790537706203884,0.6666666666666666
ze1qR5KCkfL9bNAOYDE9tQ,0.5610091472230344,0.6802262848154211,0.6301678629588409
RB5K_iqeShzaSStsqex2wQ,0.8007471624387787,0.6640164461008636,0.62390429106915
eHbY4WUzUye96OmtPaXfGg,0.0,0.0,0.0
8dE82awVYSDn0OuU8AYmSw,0.5232104539399938,0.5796941405288241,0.6007583301662881
DPr8FQsb74aXeDgDxiZBfA,0.0,0.0,0.0
bKrQEKxC9S5k-oz5VKiNVg,0.0,0.0,0.0
EFOVNo26MCPe5dQC0HBifQ,0.5132588929361345,0.46520060207050784,0.3318979821286839
4N5kzNEaoHhC631SSSRlzw,0.0,0.0,0.0
UH6tgaTukY9OVvclRYqpqA,0.0,0.0,0.0
DoVnKBivq0dPDY3ot3urFg,0.0,0.0,0.0
oPGUbqBpHNZvVu9gAFJbMQ,0.5071651501180457,0.8027096577476718,0.5071386251345872
FuYcbqKT2JKD05RYvvELaw,0.9360613111789505,0.6649772909309445,0.9345301649302831
jsaZ2JDgCMl2uk2cRmVPjg,0.36421342988450955,0.45414729549280786,0.3429590531115428
YiRhyhrKQNwgV43Sy0LlOQ,0.4493426318811175,0.466469533280226,0.5273122612545059
8cV0JQ4iNx8WdkwznhMc2g,0.0,0.0,0.0
uzQLMtX9TP_uk8s-QZjPCQ,0.0,0.0,0.0
jkw1d7e-teMJH6cmpdtR1A,0.0,0.0,0.0
LU53AhAlVgUiCsVfZy872w,0.46609073163988735,0.40119648198841407,0.37475376056348264
lHazo7qKEcSc62PMUW3oaw,0.6985925179761111,0.7651081550511116,0.6773260201341439
0QX23jvjcpKTYM6kVJAjow,0.0,0.0,0.0
5BAdubSKMARs3qYRHGaClA,0.2773208868108562,0.6434427312751831,0.2353114808114465
y3bZmHLDUULqgHc3UagHjw,0.0,0.0,0.0
jaL7lPO6YOrH8YdqoWg3Kw,1.3595233791145274,1.0030121744335188,0.9067688422997061
2VxWrTRKAIVYmrlLAtNY9A,0.0,0.0,0.0
nClBYSB2vFekGrFYx-ONvQ,0.0,0.0,0.0
aHRwaqenQHy98AwWjbHvdA,0.9485189174722207,0.8838951529810503,0.7705106113360893
EJrzMjeteCMseoSA2cbC0Q,0.0,0.0,0.0
cLkyosdtcATTRTXX9EmHvg,0.0,0.0,0.0
MsN-a-JaOpHszGqMb-D-Iw,0.61246784909322,0.7052263211150038,1.0473186449787935
FpmQN6DHQDBk7o6VUJ1VtA,0.0,0.0,0.0
vnYtZv_GA_2Xfi2DefbvCg,0.5352325428759601,0.34653402084158713,0.3276899548108859
HNQzWfhR8kIgTsoxLKCcSw,0.3953492476053058,0.40735568726634336,0.40713437114495754
ouF4SvK75Mc6f7CDxPsmEg,0.7716809081550338,0.60396062790776,0.8048045900516944
9dn5pee_n2dWQfN57xoJpg,0.0,0.0,0.0
JsWnBDHZW1HFkgJVYCaEfg,0.5825332646006327,0.6065602702471868,0.6989302611419743
0I9PxZ8N5mIJTyaYgMTQ8w,0.3727414064659028,0.3858695744292955,0.49079680721062524
gMLmr0YQhf489vw934OINA,0.0,0.0,0.0
NJDu9wztk9hHyBoBU2TBjg,0.7528245624776289,0.6075295841956537,0.44677839201818703
zLU19Tci9mKU1gGlkHKpBg,0.3535392130031516,0.323612121018517,0.7487949461673046
B0YUHoSSVpq4a8Uh2gG3ow,1.3750211285018445,0.957411363404328,0.8036729637201979
GfYwqMrlxPCggvf2Qt-M6A,1.6887049488234085,0.8291565376391969,0.7531002140448395
PkJX4MKJwiDsWcSgsXCBKg,0.4411782210723101,0.38226277319381596,0.6214337831775816
E-HDevNTu_UIKIx8MA_RMA,0.36633809325350614,0.66171061422731,0.4409824162105443
X2bUZ2udFByvLlKs0FUMYw,0.0,0.0,0.0
vIXMs0oxxY0-XLP2Osmzhw,0.7079674397643693,0.5413399298487812,0.524705064159987
IFlUDCzCdyNzO9I0ZMJB6w,0.5921100302103544,0.37809371737878306,0.3436151484599758
YmAbgAGupY68YrHCsv2-EQ,0.9197303710228657,0.806296505023302,0.6812001473278766
5NRLnaFBxO4V7bN5ENaefA,0.5391985304371995,0.4709977177097581,0.5574531414866282
pgmIKM7eC4N-ls7pLsQuZg,0.0,0.0,0.0
ZntrjpC6xAPHPVIYc_TUmA,0.38827291638475275,0.3986509881240938,0.22782069440328923
LAuun9IU8pEC-vUcGwBX_g,0.6557738205204011,0.6593822811188043,0.7377879464668804
KAXjB8fmQbjE-uwR916iJg,0.0,0.0,0.0
JLUhgZsua28LResDAd4OXQ,0.3654298220796249,0.5757138287448271,0.585099042330274
GIf1tyweFeS_5hrzMaNkfg,1.3810779944489922,1.009341559582156,1.0230781077649063
33vbsWfLBMhndeE3jZiFrQ,1.161158600734394,0.638672152007111,0.5204873163985518
CrEoGEQSEBCSyEk5BY9O6A,1.0894819608477448,1.215090325839272,0.656629342081227
rx3da3AnlsTGstA4Vc5F-g,0.0,0.0,0.0
f-cg_onJ_v-RGdCx75EZMA,0.4181888663288192,0.5046153700362225,0.5073843067712964
6SArrlMdEw0JbO9UxtmlMQ,0.0,0.0,0.0
OVh3nyxQVUa15cxQdtkZQA,0.9085916162858169,0.6709342591027129,0.5812690551504983
fUL9117LxmCrLLBkr1rfxQ,0.5251700966518862,0.5445634466716985,0.30271733857104144
5Bp8rQlvD44_W2lkcCc2vw,1.1802547457829962,0.7454422421007182,0.9553972252131123
cVJ5GS0QG9hqHDAawn_Gtg,0.353898088323085,0.4242538196461637,0.3327075046928095
SEZdzNlky2JOWCtewBeWsg,0.0,0.0,0.0
1Ok2EXqdH-R0sy-_tyOrMg,0.3277987822445786,0.7404929808123571,0.4288658487472533
NZRBK1Qbv97FlHiFQ9TiLA,0.398416125815943,0.39578522119518833,0.31722967137802205
6KLkGOhYWyrp6yfjvp4ZIg,0.9955025946555505,0.6577958121618884,0.577775092677267
D9CMa7I9Cg6-PnV1gk5w9g,0.24242774510052847,0.40062682062214966,0.6292992742139498
m1tcZ2kveqcWrDAZ4CqpNw,0.37857539643140853,0.4472241994566647,0.6606760706471211
HqhiUa-_BiVzFU8YHCd8kA,0.7558412891612994,0.798688998314386,0.8689656088884707
XHmuXU0VMmRi5H449U9jXQ,0.0,0.0,0.0
U4aFxVyXfPc7Yh46oTRzOQ,0.0,0.0,0.0
IW0b-1EyRvwi8OVsN_dPew,0.7395767198773505,0.7352605717128955,0.4191900164924744
j9d1c73emq6sL0v5IfrC-w,1.0768414205352903,0.7656477745938485,0.6175112766332728
dlOezZauIUlgc7thw7kfyg,0.5261219506246921,0.5483562049058104,0.7760869103971978
aY4hxuMJCJzXjlQ_HloFXw,0.6288282236225783,0.4712379063851126,0.668315027533841
HSrbuWbiBnkujnfCJPtRHg,0.6660471486084886,0.8395043560229546,0.5594655187272898
iLAXcNDowA7HSUYD_Sub5A,0.8940320587679523,0.852782544700166,0.6092028506621852
tslgvM54OLOeUPqD48p72w,0.0,0.0,0.0
LxiwqfN59A1pDdYd7NyJQQ,0.2731213669533963,0.3677701666043849,0.31138925047193605
BQZ-KkZilWvOGG8-kGzsfw,0.0,0.0,0.0
-unEKbRspO6OuEaPdmRywg,0.5222173064712663,0.5776227706798699,0.6892688862182483
OAVzNTyUKUyt1Am6r7Dyiw,0.0,0.0,0.0
