business_id,topic_1,topic_2,topic_3,topic_4
D6SCh4BwNb52wZIqXdS4JQ,0.3227232211812273,0.28656038183245486,0.3548073342740607,0.3728217440739745
A_wn7gdvQAv5F2-0CBjgEA,0.1866249955795984,0.38114963703792337,0.12071026416973385,0.2917672096502743
L2c-qKZWumCmOCR-dqBLrg,0.21409584892660902,0.2924165618804631,0.15264805584930888,0.4486886809561133
iO86eCaZJBHqi1sZ1ELk6A,0.20586534688860378,0.35252087524906545,0.29466737299378604,0.20101035469324388
d_Wm9CpzIo_0T-XLfq1UcA,0.17743242463699158,0.2283057713391809,0.470387593929282,0.24364088562579594
bLSa5YFX6kKci_-nLz_0qQ,0.37971161777265483,0.3090697762255725,0.3888642183392086,0.17238327020216312
WDTzX_C2CbAwxBbqm-od6g,0.2517180877701094,0.25217571479599615,0.19395778735398977,0.4392509522967882
kNtToQSP_Y5U8tznLXuCaw,0.17062641347690666,0.33511761305454013,0.3244450927693425,0.4691429216874988
TLEO3CpoJ0R7UKHvRb8fVg,0.4696803171861075,0.556491940290873,0.2983488290207719,0.22382571867775997
dn9lwYUxmhs_mLKPu7L25Q,0.2477798723987578,0.2718345351287662,0.19349578318478491,0.3047018804030722
Ih9my8hp4KqcyBXI9Cyevg,0.3604846165015517,0.4652600350489177,0.4631231788831005,0.6192887692988858
tZT_0yAeFxuihVnGXoCbWQ,0.25865456861281316,0.32723602446643985,0.47561598340827427,0.25531511531922196
F1qPjasn0R6-j8sa6iYNmA,0.16931042165669424,0.21041342380488162,0.30543744670822365,0.09877418688576353
TEXUVhF-G_v2Sxwqti8HQA,0.3102898434940128,0.33582071426806104,0.43211912371403566,0.206069860942893
7B-suS0RHxqxZBBfVfiPLA,0.18317475875433128,0.38591959054511704,0.2962913519934315,0.4310540039441053
U6xqyLII8WqNRbhEx3FXHQ,0.3829381816258168,0.3390163400493662,0.29165544624595996,0.5621074596529361
r_QcMIgY2zxdcV40kK_rxw,0.1861484240273189,0.25886846788488244,0.33047198108585196,0.3796632387802575
O3zVw-VAcJi8ta4B6v5iAA,0.31901059399976517,0.3255410198184093,0.43286510343057033,0.38072053015005947
89-bwvH5mWWOOb00VTUyFQ,0.22401174932894058,0.2684509283906222,0.31152146123923796,0.38468861232290863
hP2DOm7E2H4P7MOS7XN_SQ,0.25032279799046636,0.28943624547824454,0.2629751676719061,0.30868794220381823
ZyOgY-z9sHdHp8_FDoQAJg,0.19016020909987966,0.20271774224876876,0.3722792340708959,0.2849491935111001
PgMt7JtwUB-QUoRZAbwUng,0.24056801193133506,0.2590736735665683,0.27370358030594644,0.4219987893879407
aLdMqYoHqc77JjOybdPX-A,0.36312111274530673,0.3520925090642419,0.34093198522319923,0.265677774964633
LyGab6ITDEMDI5E0YcC0Ng,0.30608166213294347,0.22951524516562302,0.5038169860730475,0.44656515824154763
mklo4H47YWK7f18YXTCEoA,0.2476615038465021,0.3262225958760061,0.17091049037894035,0.22177920593877293
3P1dBNauEwkToURbq_I0Dw,0.6661136956764535,0.6210698878004113,0.4981715372608367,0.5218153881014054
S_9OaE_RBWBIXnUKvxJKsQ,0.588896796293491,0.3819497495012712,0.2507019325632974,0.21615080246536994
t0HT9od2xZ0Fc5a0PFB2BQ,0.18373587810478567,0.09861782918169125,0.23584163172149863,0.2613898682425686
6UiBaTM6_ENF_L53C0CHTw,0.0,0.0,0.0,0.0
KWZqC7vfWpqlxnf0nD7QHQ,0.0,0.0,0.0,0.0
iLPBZ_ic0LyiviqfXbkjwg,0.0,0.0,0.0,0.0
uvVOuCbo4_5z_J5WJVG4QQ,0.31367891606338016,0.4034703955491084,0.34678469563871744,0.4317709451550865
iZleRh4SOtf4GquA5L8WXw,0.2967484007982186,0.2335962123442075,0.2517359327183289,0.3888936742472257
ncu6t4kzEs4qWCafcQzFJw,0.0,0.0,0.0,0.0
XiJG_I82LssFbGDIMsHYvQ,0.6138104431430895,0.4723218585916626,0.5698012486647847,0.37766697935849175
RQxLNvAra_MUUPHdhukilA,0.14569554159390946,0.21214351812959636,0.4665507815180626,0.18801361657124868
sOPBbhDCi7bJlW7dNBuITg,0.6629720880482546,0.6073559962408747,0.5888668816261795,0.4550980747154752
boIILzBqhjWhq4G0BsB5_A,0.21353275106470038,0.35440727614616935,0.5748966019560235,0.43442962770212995
a39B-BfbCipNkNH7vwCfug,0.33954462646343736,0.3243019757292538,0.28814662220474563,0.48520088840722525
Rd5H5-3KbF0IwXSmHzHLdw,0.0,0.0,0.0,0.0
-Jhlh8Scjy669NdtCfKSSg,0.30971538738744525,0.21461108761139872,0.20353861524893144,0.24737766331053648
jeTfL2kCyBtmFGSrSQHqVw,0.23088243607257836,0.2763103283315435,0.2604201915353446,0.25747126185277225
nyI3q0CseFbPbTobHuzgkw,0.0,0.0,0.0,0.0
pMiz7SP82Tknv1NbVqoSfg,0.1858493365254334,0.3038989081823599,0.25554605958826637,0.33159388547864993
UUsS7SrTQQ2AvvpslfrvFA,0.26790929732512786,0.44505158777233417,0.23454916858229607,0.48864637510551223
ODURDhURWmZr6b--O4nt3w,0.4974568026524952,0.3401392876007066,0.34062594474634095,0.34489358656806024
CSn2-XpArLLYeZ_k2BKzrg,0.25278812137647655,0.3157875464274419,0.2548875379084974,0.48863872503075234
