business_id,topic_1,topic_2,topic_3,topic_4
KowfRkKCR1qYzIM3-M6FBA,0.15932826416747353,0.4546582568863073,0.35904418293008583,0.3062868369661277
CsbNmQqu9dKFrgcIItevYA,0.3043266499879794,0.17085506971842337,0.20747355511746476,0.22671636609177917
O-l6sXzgGziFXmfzR_hi7Q,0.3582822903639989,0.29753035063806443,0.31702538679177045,0.4014419472263191
sMzNLdhJZGzYirIWt-fMAg,0.14547304450695783,0.11409239621469905,0.22681535678322692,0.37012996271784543
9wm8Q1W_0_7Ka_AWBK5c7Q,0.3659811006394502,0.4548391625960274,0.3889479464774598,0.31489929752875834
TRRmgX8mySv_y-DOkTZTFQ,0.3736349861447458,0.4755242947938923,0.4863710722652697,0.3373278264126956
pJsJBzOeBIV9pOWMuq-vMw,0.328118520938139,0.2136747241088193,0.28862110296880095,0.6840647632536686
0QThBvFYadl5_t4P_rKd8Q,0.14939563627163685,0.2136289442286164,0.16304139076346988,0.4390869953982152
7odNqxZDSR6ZVgxjp2r39A,0.3044789002709609,0.3118767328836983,0.29524295957317065,0.2815245131012003
JzB7NITHQ7gVHGVZ1ntgIQ,0.1498969843305302,0.1902756764292493,0.19908822029382364,0.48176519752696995
3kBa6YUwQP4A8CSt_EApIQ,0.1598887655560768,0.23944407085734018,0.45920133100183413,0.2981424794664798
a_62dMNb-UjY6Mc4tbt42g,0.281697402208173,0.5474712857341075,0.30717496037124176,0.28323074230078266
_zFva1D3lgJPvT-8vGQQJQ,0.39685919467933944,0.26593436543791893,0.24695770317970595,0.35372275403177034
_BVsHMWSF83bxakE9eTmhw,0.16928153005526225,0.15224306570934326,0.21853620112911865,0.40148268704793244
RKVYQ00LvK0_FO6Ll7lvOg,0.3880469453633202,0.40942433915109294,0.2916809771601746,0.24570730667637114
_laY6Ba-VWXCR6xg7LVtuQ,0.2950348582726447,0.17227812569541798,0.2905485634100531,0.1761900238750043
LkcGDfznt-QzjL22fO3F4Q,0.19238036486563476,0.3020723456666317,0.21288071242220558,0.3439969877145313
7mU3l5VjH1IxsXcxBxUblg,0.1742500390828314,0.2047477173283654,0.23984136031071732,0.24602928238749264
DFeEJf8h04q3KwRVWUsoMQ,0.11471493205927714,0.29774787828881344,0.2104994738033909,0.3621943002801078
BATsNgvvNVbw7_Re1qoq4w,0.16992690078136216,0.28426624411249274,0.3274315712691348,0.3095191258187684
hODnmsq1kK6eA0VLbFQOVw,0.22753022554587704,0.26645085151385345,0.5182208708201328,0.24185446966344595
FsJs9mpp99xCWJuGMpo-SA,0.43252634037371757,0.5586426278112583,0.5248733048897704,0.7708775254761108
k7WRPbDd7rztjHcGGkEjlw,0.40476184930385295,0.38140307670033785,0.3965086149194151,0.5433340638480841
R-GbmmHHfAyPo1qs4jo0TA,0.24354590993649342,0.301538923807629,0.16713625217899875,0.7037371686247312
WcemqOjIhZYnHP7p3l0FLQ,0.40726907501464626,0.17223168368956934,0.3987650467543043,0.16728780881193192
w_UCGMgok7N9p0XdYBx1VQ,0.261152540917301,0.1587232147821709,0.085595306518843,0.21457631056177773
qME1CvFxSrhqE6-YGcp3Rw,0.3821261102097872,0.13367417923096067,0.11531056615892302,0.13069601928394303
aXWN4oH8W-MVDchWia084g,0.24333966129737156,0.29011929901019823,0.5034137641939812,0.24232882987545776
h14GmWZ8rXum9fXF__wt3w,0.19059626958544149,0.3005468543474911,0.24030285055819567,0.23246288088268266
LNAI2hGXzAFq_9KFwpdshg,0.2088048489680906,0.30424047477268606,0.1561365658627365,0.13818700339943507
6V8D6uCQ-ChFap59Fc-ZoA,0.6356945095545904,0.2936380050355572,0.2715828608963438,0.3427421391191944
a7zF4dDTeswXZGmohBDbJw,0.0,0.0,0.0,0.0
JFkY8zMcD_HLGcFTlxiV2Q,0.17386171222298144,0.22877998521420184,0.41326460711490715,0.21614786216994827
Ky0X7OLqSeBpvNNf0NjVcg,0.4825870035950019,0.26990156792856873,0.23928828861593407,0.48855287570157213
FgTzITgrmvrZqoHvkTSDzA,0.1964789974419219,0.15998181579800824,0.21295580233824937,0.1406788245057779
dn1Rifxhlq0kuqnXYzitEA,0.0,0.0,0.0,0.0
lKom12WnYEjH5FFemK3M1Q,0.25424251188827873,0.09871941442669405,0.15686527128292968,0.2230094656654943
7mOWMhlibS62hedb1m5A3Q,0.6564315174126254,0.37778267085463163,0.7835257220943418,0.4827567334347416
e6abKOxJ2CyEwXLq2tI-yQ,0.2917585185177115,0.45980109657050827,0.38195884593757995,0.30211479234869426
aj2v7_ywAYgrHLn8JXup7g,0.38009453933526494,0.8663144314291262,0.38518835820539726,0.33934730298851445
WO3P5BpPHYB-zbDgJZOuCw,0.3094728788372297,0.6317463333360088,0.4273669968845914,0.3509698326727609
NoF90rswXBHESSyDaWeKKA,0.24701769398093243,0.261159271476113,0.2749439112401046,0.38500348039003984
2VRVAhzefxIqjzbQ21LdHg,0.26717491535329607,0.19497187252225653,0.35008945359308774,0.2944969589094434
gldPX9ANF5Nic0N7igu2og,0.3676580181183744,0.289971750037995,0.16768462569958756,0.1509021775538096
X_XFv1Ct6cznxQy9u8Yzxw,0.5188074437392673,0.33638767070715925,0.5223200255762398,0.48184224665402614
9CcUyTF8NAkl1bd_eWX7gA,0.46831708389212784,0.49602487751597707,0.566474943539831,0.4686976799751382
X2lgI8CuVEsH5UDs14rMhw,0.3906432481656265,0.3258565823573661,0.2305351171637624,0.5986311191689594
09pf_DnQV5Y5y2reoIPXlw,0.28568510322289453,0.5824852283672673,0.3666721257833446,0.4486891731731582
azE1DNVQFBU8boVbaJhj7w,0.260596133870834,0.12668071810308315,0.23821550603546016,0.21340704031171992
2N6rQXypsq9P8Aiw62YzJQ,0.32723685236206057,0.37073594326491804,0.4128809287113316,0.5589894872093931
w8G4-90lW2iUyG4N6hF9zQ,0.5484669695679435,0.6147548122086512,0.4491676169514657,0.6135342181988152
Ei4voH2C7JgCyFmABY_CfA,0.27180269626678233,0.14998450882468298,0.17046813707308534,0.339821606733032
b2ZukyGCS7xDlv0ZAlXdYg,0.5893686661604903,0.5358557214458834,0.5190973308695674,0.49095522238872413
Voeq7aGDmCGMjE_SQiHwRA,0.280823271604965,0.1343055686456276,0.23173762093290046,0.39499918317061095
XQ1xXz3VKk5FQXNbkxbO7A,0.24533092260952002,0.2917735101478953,0.3182861795931745,0.29157773274341187
QqpzPFFHeHqyWSPZI-DkvQ,0.37898647044035755,0.3510891127168497,0.44255630056514567,0.40286279215174897
K-SsrPH0nFExdpLrTo1X1w,0.3089396487530208,0.16751119746217866,0.16136024155229148,0.27868366983187964
Q5bysqWbnrahbf4R0OTSKg,0.29409870976691416,0.22460108439565582,0.41719993224877694,0.5568645066580101
BskUTTscZ1XGa9ev7TlfeQ,0.14208707319822797,0.1383303127113236,0.24509468264018155,0.3565130093507497
eVCaX_hbNVFjM-XXahovYA,0.2630962033698353,0.2922570441798307,0.2867108906214197,0.1515396055137596
1M6tA3TqxcpptHW0_hP9Kw,0.25431425791053197,0.30575045576814164,0.36144169432207734,0.2201102743226353
iRhB506lbc0kU5289zyHzg,0.16467062538659782,0.3987128091569486,0.26759493306580245,0.21283332878531197
AIbCGVTv_oPE3S957E47Lg,0.1210888817057005,0.2770535800623664,0.44673326664842045,0.24703441596727335
bdNyoXY4yJ99derJRqhP3Q,0.14050322890088862,0.26540965673568,0.1859036999837001,0.53286669295303
yZ_wpRr4Svw8YRZ9voCgIw,0.1635965658038375,0.45595947990577373,0.3485746221776511,0.2648090838096005
2XZ4g_ps_H55CmxFs4Pu8A,0.2971849955728006,0.32149613615355616,0.3888730291921834,0.3355243932656872
O_ZFOTtNKA1jFux5qm57cQ,0.0,0.0,0.0,0.0
5mMcFcZGdktTF8Qfh1u02A,0.22166075881246583,0.3208688346343815,0.30794214289133737,0.36762741132507964
Yf74t_bR1mhRXY03IU6OhA,0.25177497074806593,0.21416272016702317,0.26329361515404215,0.23650380414156466
eRoOfy-lQso6N3GiUY_c3w,0.2612805755115305,0.3580561904319545,0.14615656846862782,0.15114800083455937
eog-ECRuj1O1II13t--36A,0.2500800003802545,0.1292288907618462,0.3284168476409958,0.19458096113085574
nZDIrGshkfLZf6ImQtAasQ,0.3093123592191198,0.30878705666711465,0.3921028108065147,0.2912056658085343
nmZAkmbttCSg84K4v9_hhA,0.9830565894835666,0.6665898621979386,0.4128978839181267,0.41613540688452566
3H1I31BQeHO017Sg92Cbow,0.3703631483424035,0.2544474681683926,0.5951538589466807,0.42961419157761654
lNh_U1fEfxtcLRpT1RpX8g,0.442555196926271,0.7250622017231549,0.7151901572050272,0.5231074886459514
wuyJfCF5gWyz9yrFMaGczQ,0.330365031797868,0.48831837485490515,0.4521067447167999,0.25997306469914927
04kZ5CSh6oKhI5huU5bLdg,0.30673591868615235,0.15408692790329345,0.11532093424094245,0.32231013447575935
kHVXISoSMdgKySGiUVhhtw,0.477041191740617,0.4025294047991622,0.3816022205694235,0.3645924415529518
U8L8Xso7cMpNmbFMXm2V0g,0.0,0.0,0.0,0.0
5eKk8dA1QtKaQr_5i_SCRw,0.3462545341310668,0.10276381003365412,0.17450922056044896,0.15920942036453506
5miOOTlAtDJQtTwuQXgYxw,0.22386953507616716,0.27574650295176495,0.1964253222013763,0.14123339147050942
sCODuHnzNW_s4BuxtqTCBA,0.15628954438201612,0.3665596733419357,0.13581170315036273,0.17024503396200538
cGtl3aOeXXSZ4xhWiDlV4A,0.19335909626109674,0.2588332512084857,0.18515502642622614,0.392247170471255
zJ-V2GZ9q7UkwYFl3G116w,0.3651044852526105,0.53220516281067,0.3875635277100757,0.4263765004098681
NdQzxU4hHk25mUoltnw4wg,0.7375472060421906,0.5437876308311392,0.6173479719730866,0.528398195819116
KTPRYqiFdLowAUEAnN7e3g,0.3073994066476357,0.1528123306800358,0.3225651919170753,0.13073661811711665
1cEtxHqi2aYNmu949sK6Gg,0.35626831802369896,0.3607474481776528,0.3381125706334284,0.49857060592326974
lNVg4jtfTEIAtOkA_0aEPQ,0.26457433541852027,0.3961540754454234,0.21475558168177808,0.25047781982901424
WXd7r6Yvjxhyo1L6R3lQMA,0.2818866485485267,0.22023930883995924,0.2587257162979322,0.1283064435754755
d0aLkD3VQ3sijckod-oSDg,0.2589346824299919,0.27926529500100067,0.2973792916354278,0.13253972380845286
ijRCz1YX5Ws2UW_2G0Bz7w,0.4293524619139811,0.322489807651439,0.3929124762404091,0.5012925039326152
gae9LAyt7Qvf_OgAkWASxA,0.2692279346805894,0.18776665668164824,0.12207912922613595,0.2927453582113899
l0pf71mxpV1f_po1W5w1Lw,0.27115746475697505,0.39561708767326365,0.3644123599989549,0.6754083115984726
NQ7d9DIzP4Uip8yP9hgwPA,0.2899484271470392,0.1564089893992477,0.12765422061066645,0.2634961264665349
T8-13dD8mV2qUI53wsUL6g,0.26016858562114825,0.3037684504351857,0.33315315819134445,0.45760011712378096
dMnAXZ3XPMNgAQ9BwXCFBA,0.33694754968712576,0.3435856110353117,0.41295838950800595,0.6736541608952777
x4tKwQK09akHC7qONjVKcQ,0.23207879824943214,0.27012604921279254,0.342517032378941,0.4229399121899615
QlSpPzc4Oy05ic-PsoYH4g,0.8289128752639731,0.6404741404555774,0.41713201573455894,0.5977099885931298
1hqOjPxgH8IXE4bNq6DFiw,0.2537377561107292,0.2829358593493267,0.2298401464964645,0.2653157141960752
O4eH0Hlu7lr_uuE2-Ymydw,0.22724593663816636,0.32209608824680486,0.2673996220610838,0.25821517834594115
ZwuHsufvw1x5rd2c-qyw2w,0.23513715181455586,0.3832484981427898,0.42167768244939885,0.392047563815
AhySqKdERmUocQ_LGPd_Og,0.2868696243479427,0.38635567765484796,0.43791960626269333,0.28811103491770723
lqHk6vmnSoTaZwMLSfq1MA,0.3260939215091592,0.19681960502610923,0.2068506894203212,0.35111433221461413
jBKJMUcMuBmHqe5_U7GQ0Q,0.13374994940658277,0.24414620966535824,0.3777465778335574,0.15420227978467008
Szl3MsKnwryJGYuPRPMaIg,0.2386588337716684,0.3065366170016965,0.21331925372198396,0.5243579508214147
fykyDLOPBKphKy9fmZ4Kgw,0.29261093021683265,0.17156907394313958,0.1907080686145666,0.16503177179341924
bUDT4MNe0Gapt6pq4w5wlA,0.3500096251607223,0.4055216348437407,0.31147669860809796,0.29240263932380717
R0DxkEWJfJYBxkeEds9v6w,0.0,0.0,0.0,0.0
oiTq668GwyXo5hMHjdW0kA,0.29949929048680074,0.3329091060884359,0.43566877151211036,0.23046979524281713
DzviZnBOgPD3YTnBCDEM9Q,0.40681447664493103,0.4782684817633928,0.5713867218853271,0.3443519613113426
NLH1_yRHvmvmt5ywhmfNww,0.0,0.0,0.0,0.0
MKYcOZSpMwJK7uwacK13EA,0.2366990258328277,0.23147808386381985,0.1893511629924811,0.23738553806554555
SmkYLXEYhzwUZdS6TAevHg,0.1628306824198877,0.21712360501506595,0.1260597428940633,0.44276851667256906
SuMi4hxed5qk-M8IklFg8Q,0.32813229012458156,0.23957097660280985,0.14166277575194106,0.09794780460248897
pHDLRIG2Xu1_1mkGAbyEmw,0.3086512477168071,0.22737653849781195,0.24208788569422085,0.2304198584015033
w1s-nOkqgo__sPZAZO9fRQ,0.3365407220514235,0.3538439335969374,0.297201718180262,0.2605148480549767
dRJgJylofavL0i3xq1wEbw,0.29480999022011867,0.2640446239878138,0.35662641054155536,0.3277547525819483
FECs_6bYwt0-i8BRWwrKxA,0.5192012823109834,0.4036126639142211,0.27576581869082245,0.5717139481913608
8B1Hi9253IICz8-5Aw5qrw,0.30634899686365924,0.3024515559276596,0.5375451353767665,0.5299613547399916
z2RiCl_iU-8bM4Lj1zNL8g,0.46428611604230896,0.5097192269505939,0.5967050428852197,0.43372780413401707
caGXS6ubNTlv91ZZyoirjQ,0.2792511302505908,0.10880319005650024,0.3264172861694213,0.13283018762182522
7hDLmP8WRdIpb5Bqzv1nwQ,0.21226199881695368,0.41464833180822047,0.27692747072866764,0.29801131764758815
F5xKTQB4lFfwtUNDeaqEgQ,0.27170437962977984,0.2980266145114085,0.4731940915139139,0.2730946975899902
0NoHJtug9xefI2OnsANaMA,0.20139603933645664,0.17781541364309517,0.310043606676639,0.2421264127180282
XMJpOti7qAamQFfHJwFBSQ,0.35126622432966653,0.36982118947913967,0.52759701705322,0.3434466317713515
e0blPZYr39r3ohUDFA-MnQ,0.37253191896037446,0.3435491345553104,0.3883107222032088,0.46015305306442406
b_XIKJ2nNzksuWhfMTEehQ,0.23953141130662406,0.2434471358027937,0.3003162184718443,0.5894912643462623
VwCtpOYiCKA5VXbKZhCSVA,0.3891650269022156,0.28445400118424674,0.23504684092573108,0.5435715075063227
YAci8e4YFgaVYyI1mDpp7Q,0.21569733812536113,0.23574692186077653,0.27218916864539405,0.4027690332275714
ehtDfDwcOBghAKAjgWlg4Q,0.7284007956486586,0.637379745957455,0.3527583980359878,0.4318663744442374
wE8OljxUdpI8UbhGay2Xgw,0.0,0.0,0.0,0.0
_iUlt5rm-15QoLw0MEEg5A,0.5575955456616796,0.5211375009995434,0.570507491124628,0.5634196611997007
4ggOHxvlxnF0a00hDDVbnQ,0.1431456377006684,0.3382065927301377,0.40272611276086534,0.32246845503602145
cNCXUYQd3kFR_AyfjTejQQ,0.35289719667624325,0.38208178729507114,0.3880487304589425,0.39119932862927154
pAqgiVcOY5mPouuEW96R0g,0.6460104355331354,0.482802270029077,0.4572843808519278,0.6864755946860198
7pgmsGEqV7yawGM4b4fRrw,0.44861893521483126,0.3377321014342239,0.47852385239041667,0.26360519261105586
S8urdN6ACnRQUm-7o9An8w,0.19470827833375842,0.23971404951523892,0.3278811517445277,0.41735531380985086
oxig-TT9V2QttAvRqa5WNA,0.17188100783763066,0.18340701539938561,0.3020012354528118,0.30144863009559275
uNzg9P7p-7QBNp47U4koEg,0.8584466694518199,0.4786053127829842,0.3291097746065958,0.31277473281558005
ZoFnfG7yrQWpvGR-etdGTw,0.48109949086755727,0.2746037146337461,0.2822212507728102,0.5907790476476489
4CXnWcTTgwBkkcQT6_6ppA,0.29893454864877306,0.4583084122240069,0.35452637637898915,0.4174708900021077
1HfkEkNhI6XJXkgrCTBKpw,0.17324923443333828,0.424739884114554,0.18069519523342814,0.25607145688165694
oJsfjG1uh6jopK6Kc-3pdQ,0.21670150423344217,0.28297955310184875,0.3916145157676043,0.37831015723252615
ddouZi236BpT15DzXjRHiA,0.5878886145082155,0.2730296284987053,0.2747377333252908,0.2651944644392527
PFQU2koM2WymKJh8O6UcoA,0.2277981056863277,0.4713036237489919,0.2221769257633603,0.19872555678845863
-WVF5DKZeEWlMK8Cucto-A,0.3182902568619077,0.2505643029509624,0.25951404953266005,0.25881726942457745
PJ-l-Le8_I4nPomX18M2AQ,0.22584051622761242,0.20565257873563914,0.2882896775542455,0.35288752521021016
T1EKhweXQnRP3niBrBL7Ug,0.17445808099637733,0.2548083461042949,0.23936860732098106,0.2502990858864681
FJoXrkLaLh76MgHXKdJJFw,0.4575582051654174,0.3627716692004322,0.33125414540330783,0.4305873557694427
Xn6T7Xs7-KjZDHsz0fUlCg,0.7213691190760477,0.7305688021863366,0.8208588777580369,0.36437875263330133
SHiJlYdxQmJur3i-gLf9MQ,0.2993715600455064,0.3356643736152346,0.5198427812720199,0.429901153558153
QQt_sUprLYywVjfotgv7MQ,0.46030658093747695,0.4695603293120042,0.5338659235554067,0.5858864440154188
77N3luh2YzfJFJGFIfqqbw,0.2794867667538483,0.4043588395990187,0.48552247424103534,0.3750396795681009
9ZdDRjkgD8OZGBDFgtZong,0.4098958652351681,0.2825631863492844,0.2100183811335763,0.4654074392318932
xcjEnqXQU4a6FfomtQR9tQ,0.8124150443412367,0.6134163832961382,0.45082602939415545,0.43996965607855965
Lhsfy2uf8LyhMYgjbop7Sw,0.0,0.0,0.0,0.0
mRWNt7hxoFzo5XZaoSC7aA,0.24681203640206836,0.26200647294760626,0.5607203568523378,0.28564163303589357
GFb9Y6SJrfjHG-OjWuDjnQ,0.3769593428640185,0.21305463603518046,0.1904406397389884,0.4087463600141364
aY8xiGLpTjIkz6FAJbCy7A,0.15343828623578318,0.3345799877436295,0.18318731647555578,0.12139477595765984
e8kK01COAK614-RuKlXHug,0.25693589519863574,0.22692724247129767,0.32429025877713313,0.29311989713806963
7wMB3wMbOp0gq3l6nHfOaA,0.42076127142031294,0.14579777448058945,0.13555179584037674,0.14020323355360342
hZj2HCiLae5-AxIp0im6lQ,0.8304713398200567,0.5542376866496922,0.6015545686196062,0.5401284420926101
XQszdAN4UqqN7OiO_qilxg,0.46521711902814866,0.3273489218541063,0.39679454744278697,0.3201450115265635
td4tiWnfeVoxIClWjZmYAA,0.31773781338536716,0.2509399415525752,0.4558350501862481,0.23196282049609104
CaETzvd1cA5mYaCReGAHjA,0.15478259229938549,0.20405684199093965,0.2867333994620841,0.29170917599651963
klls1rEfABAUtO8J0YXSGQ,0.2702858366939729,0.25581038063523404,0.2970823375445887,0.3147854559335274
mJ_ucQ2_3hfTsmCcKb-hgw,0.23158807326935235,0.30343177156256224,0.27814838766893607,0.3022711901089055
i-2OzvZUDtvKCMq1vcRSZg,0.7696256384175957,0.30756533236198036,0.23456521449902565,0.3152778319230286
LYeP-xkxH7gwMjJNHo4Lwg,0.5720270181637471,0.49822727979012377,0.6799970816484304,0.667281389307771
WMTo7sdKEQKsfrbRNUHChw,0.0,0.0,0.0,0.0
erx8tQ0Wdc5YM0FddaKqKA,0.344642236774057,0.3288772930578248,0.33061160557567704,0.6703562214573537
pV-HcFpaRa7MpmFPKjG9JA,0.0,0.0,0.0,0.0
AUes4OUyO4moaB6WPi88cA,0.3491915657149715,0.31803839757712477,0.2544984045650816,0.2899907738328624
jei_nG0uhrvTSXEFL2K9bw,0.4422259564127635,0.3221314728570136,0.2738332450552661,0.3285881883025761
PeATTp15Y_ExaN6mR1dmKw,0.20589628989649658,0.21264992145041703,0.1228044598939848,0.43693077790705764
xwqsbc0rvThKGVEMjPFmVw,0.15221886681938138,0.6496520524018781,0.20920649932764343,0.22428531284102393
x6ZvzAJRbj_anOuACYsiSQ,0.0,0.0,0.0,0.0
VxRlBe2wjtycFWSZm1orTA,0.3165674014396256,0.23489447200348462,0.4421564591885927,0.2764762643288671
oP0eUhf44jU71-I8DwKU5A,0.26909445277746924,0.32244234162229257,0.5410296887505766,0.32354875068128813
L95ppCbcWAt4LUWrCiEvPg,0.21024235065342095,0.3104571045077731,0.2492121863682351,0.3655084434784387
dOgvND5x_MKMBkqI3GvZXA,0.751509945861759,0.43288404522014257,0.5432088213025382,0.4891585796000637
lJbxQFXqbgKBdHPKKxROMQ,0.2743040716705285,0.33072861103568557,0.19613119437546767,0.2671212971194578
HG3ROmv3FJZTMJPpThSXOw,0.21569216885023237,0.17044836541576638,0.3802713233715959,0.17668552980510752
Kg00kM0jvMYKKZYrh7Yvrg,0.2169712019711526,0.17107007664716445,0.21284842218619693,0.4897615380093703
OhTsSYXoD4Poc14JrjIhBw,0.5336172124563175,0.44726396144262537,0.3392746251696781,0.29497712015896893
TFdLM8R_7Pf1xVeBNKl0hg,0.30613054954611474,0.2957493008121273,0.47696383820958005,0.22191530197843737
4Oqq6x7TA5TDvwwnckvCGg,0.523969293308844,0.2884789830208798,0.2810285777283564,0.4854004707209868
FZpyIiCAsr7Twkw4tQeqPA,0.3295299399702801,0.38200683681715064,0.27822636562729086,0.370294021942885
LotwXDcHQmt4usltEvw_PQ,0.2515308487848878,0.25979055967285725,0.44789872735760217,0.36826896187040026
etJxsar4SgEDfvorgy902w,0.6174161249941635,0.5203318929905044,0.4738682164011207,0.40609212949142565
k5lm68pBsBTIw_B0ZJZ3oQ,0.21724932416584505,0.422655263028926,0.36016731342526853,0.2811402815066506
XT3dn-9UsGhiEy-_ZU_M_Q,0.3586943604444627,0.48278148061016324,0.2868084427520218,0.35351640642327664
MfgewgMdqCx_JWk--6PgfA,0.1896184185320031,0.499890234142793,0.2974770939264372,0.3095198160065754
juu7S1nP5eirbeJ8-rfguw,0.21615303268730462,0.2690768441038452,0.409032916198327,0.3345382602987153
SBnuECuWw7ucRrs0csIDiw,0.0,0.0,0.0,0.0
P034NqfS_1sf-pC51170Kg,0.26294057700645546,0.1935265465621245,0.4046011415161933,0.4359556350573258
1dYpffQi3qdh-dkXF4LZBw,0.2946518294137536,0.26515855343656225,0.17677931748769476,0.46572867514097066
7GvOhqdl1EeSnvWQ0NH9mQ,0.49654277789495416,0.4548690733354175,0.38835382660551837,0.4137067439871414
30uxz3C85N_QnpDoyz0ytw,0.9542228753230324,0.6465894216098829,0.5191887716214799,0.31508483845619883
gFAM3DwY0snYGujBmR-xHQ,0.4211750424824676,0.47016189826597654,0.31590427513127556,0.332152967891539
HWVCdxCYicHA7plfXr-vMg,0.3371207674006417,0.23670800783669563,0.26133179009608704,0.33419209562676677
pqsNkM5pgbio1x-2HQoefw,0.25247680982954207,0.26238778640368454,0.26478701856833503,0.14840635888276152
5k7HbIAamo1PG0uIYALuRQ,0.19249278103454265,0.32790611682423165,0.19764386779191906,0.2696351103144996
FFsG1lhnKz3_xyB2LyCXpg,0.0,0.0,0.0,0.0
sMJAUZNU6u4iNvpmaLgx_g,0.3105724203012693,0.29205394582918365,0.3080323701923356,0.3518800035590338
RjwFUWFp3iBY1yxBpGy1Sw,0.41269947299788584,0.40851540196967606,0.4489057949121918,0.8093535609128429
XBA0DWE1tqPM5SIj-Wk5xQ,0.0,0.0,0.0,0.0
_-W_hRQRDEqVdO1WKGa-DQ,0.24364166792811578,0.1910477110388597,0.21656190051805305,0.2952959507909118
WKlMFUCGI7dCysGkFLWvaQ,0.20249560485526963,0.4272984438681709,0.5620680220433538,0.4566215734600358
InE6wV7onXpC0-RwHGukIg,0.0,0.0,0.0,0.0
mt9mrG8wALTzD3YYGim3mQ,0.11836192175551664,0.32683002900974323,0.12983493932040543,0.2630898128207366
3ncW0rqy9EQt6YZ9IkeXvQ,0.26146319089756453,0.39496602953965737,0.2973525986351435,0.5302637015474938
TKDL0wiztnEr_rMkX8ZomQ,0.37107490775615826,0.12340693788882487,0.1681906744620781,0.31080309425049757
Iv24A0J5eRxZt0G3wigLVQ,0.2943644760144325,0.4155028080203884,0.49396642507037725,0.2502439213682709
bQ-sXUqPSr4-iJfB764Nzw,0.28644658213266666,0.11651502826125455,0.20033503642704623,0.16896245247110087
P1a2WApEoMb65s14RmqV2g,0.12039781440559398,0.21277310676117106,0.45193060770285354,0.17911189316530196
mc5Ha4QyQZvU7fzr-ubhhw,0.31600404874804777,0.3273977265743569,0.45452585384652766,0.3324773826847697
fYqr99HXATERIGXQmjSgmw,0.24209615589867362,0.41409357308361083,0.20860248788919927,0.25285096362767895
kUuMZR8fPZjiCVcwPoNKlg,0.18238132924468567,0.20375320229061802,0.31946812479964753,0.4318421791962535
coQ7N18I5maP00TbNb64nA,0.3947941806586382,0.647785585075423,0.4018198906182903,0.5382483920170644
y9n2sy0gsmnAE-yiemhbtg,0.21162796048173993,0.3021841762712479,0.20092600521179965,0.36078537520439297
