business_id,topic_1,topic_2,topic_3,topic_4,topic_5
4v0aj1VWtNwvzOeQ2Ohzrg,0.31441834825956333,0.4737044210535235,0.5970287040291404,0.4219087014009445,0.3399918051683359
FfG8twx5K18y268Gp4dSKA,0.12654355257382582,0.2571853873666046,0.1484633236194814,0.10122209290443962,0.29810249624508
Cni2l-VKG_pdospJ6xliXQ,0.25206906021896947,0.15799822290235263,0.1441418299253,0.06377238111746816,0.13834083918362014
tcfL9_Qe-12eX4rdmK_6XA,0.13430813933595556,0.20020414768637046,0.13795097630225753,0.1030684039846763,0.2022939944228003
e13SEvJud_vgeDR_doL4sQ,0.19187110081731318,0.19306926587961878,0.1138482166926387,0.11550303626457786,0.11388205268070113
fQt9QVAZM9PM0wFDdROvWw,0.17421861662192567,0.17226444944474018,0.28204034117670734,0.2368063027529868,0.3129277928710121
n8Zqqhff-2cxzWt_nwhU2Q,0.08577410301617931,0.14934022547463893,0.12287242464028839,0.16968145613444982,0.23413374393997974
qmymSqVwHYRqdwfcBatzpQ,0.2651900393981308,0.1119976179863186,0.09967927686974615,0.13872033506854567,0.35875433669936474
SycXTaA4MeJZuDK4Y1owDQ,0.16129689746426032,0.12486009619479214,0.101996484218943,0.20612108115818153,0.16527129792190418
jnMcI0BOAsPEKMd7EQmDAQ,0.20951968165238805,0.4475056073130317,0.2092200517020248,0.2862430414467144,0.4010339678861934
H8qlBw1YaxMsItfz25-AyA,0.16582948792670663,0.19831525044895223,0.10213908357914254,0.2035288998836572,0.25943784001227843
VMXl3Dm1Nwvgwo1PVYTXbg,0.11800164446332614,0.1994248290305228,0.09997577508938492,0.2740093748069976,0.14270026842363237
XXW_OFaYQkkGOGniujZFHg,0.09811934888237787,0.05603061811130444,0.22255308474119914,0.09417872542056822,0.13204004675317776
rcaPajgKOJC2vo_l3xa42A,0.1897988446125626,0.11094525523296744,0.08645556883041165,0.12791293889949762,0.19868357997274594
g8oxQ1Ji9mr9PMjhEfaWSg,0.13476003346532592,0.17386587186532346,0.079788162218315,0.15599168663400956,0.11933590561891062
HhVmDybpU7L50Kb5A0jXTg,0.11693017638771665,0.14108799292617547,0.16011942132914744,0.12300105572970597,0.09026575287233679
YqhhwTqRdLsf7V4yKA33-A,0.18191051809281436,0.23640914047561087,0.2122998234679465,0.16905453474243065,0.324589976873335
4MGlJYAiP5RYHzyQozAeAA,0.19083137153010815,0.18440539502698483,0.15944945061985674,0.2667771929509895,0.37768907929927414
5MzGPxcrSPoWQc_bRmOXoQ,0.0,0.0,0.0,0.0,0.0
Aaywarn83SRxwXOYyXcJuw,0.1457415700915154,0.206895360072098,0.11323055203936079,0.10691115708424652,0.23578139258029526
eEnNw3_hBvxcFHyr23kAuA,0.21776978483552495,0.176690937518796,0.1132277121463655,0.14345192735688977,0.15002111750547276
CAxHrXoPrbf0e0AYFPhv6g,0.17481820057148512,0.41901800769278874,0.22854491075838956,0.6030136745603571,0.2071978622706184
WzkbnhI-fxdH_tMzT3evtA,0.2837222532122277,0.29047814106471814,0.3441688619404211,0.31459216957491715,0.41587254642281746
AmJ0GFlYCAap-vGYxv-OJQ,0.30935631686070264,0.20902171844323209,0.39737372288419254,0.37733351336859244,0.297953863319944
6TvB1PZCY1Ap2S-yNJPs4w,0.1917956046444306,0.2530055680401323,0.20697760623410216,0.10895259612488627,0.08702531015877214
7sPNbCx7vGAaH7SbNPZ6oA,0.17845208204015298,0.1749585624622266,0.08677007136363657,0.1474489676387347,0.20242658687084622
c5N-XCk-ntpyYRsYkwH7kA,0.21133874492764057,0.2811223816526356,0.23586579126254933,0.19942140630191205,0.3210713892361977
UTXNr62dGSK-tet8OeXUcQ,0.2421334418690548,0.11171327836823794,0.08590212341007127,0.15266009920117618,0.10990559407976101
-a857YYdjzgOdOjFFRsRXQ,0.15736856980657832,0.16094710042913193,0.2690905369118166,0.09825993146772477,0.21516749902904442
VUtazCTIc0aoOrQprP_s-Q,0.09614747270355971,0.19217870782324514,0.20119919410651194,0.18325954455294896,0.10945059707216044
yNVcnSaMSrTmjJBMrHTy9w,0.1569475650713046,0.14730059880484572,0.23733952580478973,0.14847501877229619,0.0945150981475768
W1Yr6c2XDx_RBjb6WsV-aQ,0.1799686911679745,0.32039273264880624,0.3437471673286404,0.26252892166465486,0.3750828119277352
7wHLFohwCw8l6WS-feLjeg,0.2922749472007632,0.3512558151904166,0.2011928446286619,0.1767013258315328,0.23775415398267857
q9RzVkw_pvk4upiHv0EUvg,0.14740031861406472,0.16420031430090012,0.36432510405726815,0.20230868301075017,0.1314705358302886
ruLBxWc7lc57XTkEtLR9mQ,0.0,0.0,0.0,0.0,0.0
zKqWjDZHo-lk7_E3hHkORg,0.1677807150321014,0.3325409651398343,0.25402186084653444,0.15258798337042534,0.3361208833653731
vFTKENEf3AxbodEshK5W2A,0.23737190028919475,0.2155235670925331,0.1484985891074469,0.15118654222822292,0.2384784215411615
SVGApDPNdpFlEjwRQThCxA,0.19545300927441894,0.15889811425579287,0.11068035022073701,0.10735099437643762,0.4001656707554983
EAwh1OmG6t6p3nRaZOW_AA,0.16485745275045965,0.10645210354520608,0.07023476576082244,0.1540899290303792,0.16578666368859796
ymwUAvCK7Qmf3IX58XqLGw,0.13903429895316358,0.16293355253087066,0.23680400198522955,0.07661355989981063,0.38405810438016486
VfFHPsPtTW4Mgx0eHDyJiQ,0.20479143065944003,0.10676330850485863,0.17506830145822075,0.1059135305799173,0.21317258055021074
77AfVfvvjfQXslusY8QElg,0.6194182909169869,0.21947388246021,0.30489674617377177,0.288668957341012,0.3208693086366754
mzGBNRnQj7Jcyj0qntt7ag,0.23012636708159723,0.2561096153907609,0.2682654597963897,0.4059820561873928,0.4171729845422603
zQmHSe6IOiSNF84m9BVZ8A,0.09816340876619746,0.16577422642261516,0.18163219590078383,0.2140776681967475,0.30236819666205594
uuGL8diLlHfeUeFuod3F-w,0.12524050790515007,0.07704594362897467,0.10643168799105295,0.09994400707573027,0.2255600427983801
jG0m1-899xwYY3IXpTRRCQ,0.45024901569754777,0.3469948921623087,0.29685599530241963,0.2562607240802129,0.29696636472449556
mfMTS_2YBhmq9phSx1bnxg,0.1478730781246513,0.17992104641632356,0.1727483559897787,0.18185871520635383,0.2578883503229692
bPh7M1vos_V-g8_s-eHaNA,0.18724738386675813,0.2079268564958438,0.29360264472996356,0.3381794196840893,0.21586795970319944
84DjKzaR26vphu9fNI9nKg,0.151380044289477,0.24831481396711844,0.29326601405912966,0.17235501851236273,0.10072844418046802
d6_51PI94EC1C5sG9hi6HA,0.17450370574509977,0.3092922547544485,0.1831585433744363,0.3966574245281469,0.26849145980428546
s2Fv9gzUnnpfnkUTAMSK7w,0.1348237045841854,0.2031323899597378,0.4756726906678932,0.22534266808726242,0.20667970587092202
3Jq5LfJ5fmJ5KmuA6VHmzw,0.1614952838732758,0.25659027388388045,0.15638025973002684,0.14636111336724633,0.2546512674581847
GpzQY2XLo5A35Cf8-Mjazg,0.3860047064289187,0.17602764416150116,0.305061567497798,0.19689813343056017,0.2180426661960794
ppobG2P-YmqTPy0s4MTRtA,0.11207361956637521,0.190865786610482,0.22557997380527892,0.19085652545061293,0.39216736913389477
Akl6WDSUwYQ3zanxczLNSg,0.23304296676968417,0.15472707266913863,0.16994465411201273,0.1781288888269312,0.16826473974266512
duw-3Aj7gAKbQG-isS5UtQ,0.3190312077393457,0.16970676053950362,0.1435624279428548,0.15765652461616717,0.2573491108209426
XQETjKH84gxDrAiz2lH7Wg,0.22015807342289892,0.24243944582521307,0.230936446123695,0.23648672802710227,0.19166240319028657
ZibmYdOPKLlqDM9oR6xzOA,0.19055399178972537,0.25763127019207793,0.08607080074684094,0.14589377332317083,0.22962623700190601
uDeycmwCy26ALJHeG3SsEA,0.08646053585152318,0.2597994955335299,0.25351733691273065,0.09160898322489888,0.15389955219487128
wkChwNgC7YSc8KZgXiGT0Q,0.22814640380748824,0.25610857079284727,0.3600079665102473,0.19573446760712196,0.26672211396398493
Trbt0Ex85yvwT8DHoEFCvg,0.12976492614694352,0.05702183286814508,0.10188843705450708,0.23265175698359392,0.14214420267341024
ECOkEVUodMLUxvI0PMI4gQ,0.1773415382969969,0.13859501056360457,0.19592774483212136,0.15961019372014193,0.11477805209960212
snijUVBxAMcFR4w-qHrYLw,0.0,0.0,0.0,0.0,0.0
pH0BLkL4cbxKzu471VZnuA,0.21909663172759106,0.12969898664388924,0.1300577694261313,0.16554275421586387,0.12869757784152175
X8c23dur0ll2D9XTu-I8Qg,0.16778347052560186,0.12850534980899705,0.14236962428578032,0.10844139747806669,0.12197101336805288
yjME88ri8wpBDm6i0xoi9Q,0.16552826137654328,0.13209557931980287,0.14937107103951872,0.29687985602599304,0.08307931542299805
dCUuzw3R2rPqKyN2Zl9zRw,0.2574174608010124,0.08637400907280408,0.09367574000301304,0.12023703497972846,0.18175231610093717
16Fplxu-OwVmTEFxQAUP4g,0.27176568544098606,0.1444456105678191,0.09993732248846998,0.11722979065177558,0.21056774214715301
4OUGSeQeASZGn9nSb8Ialg,0.1798006789718991,0.13824210568499282,0.08756561686993607,0.09070821991261527,0.3254765433749884
lmxA0dJM0XsPCIHPXhEQ-g,0.15027793952580543,0.1078566597372878,0.25761082176793126,0.19018989303882858,0.23718928219291222
oXoVJ0xKv82cBo9U6oEjlQ,0.1503925225435228,0.05445490868787648,0.11846893463182451,0.12726973504516603,0.12944464205395143
H5Y6o9H4rtxbHJFgLqI6Fw,0.12977995879823737,0.09159829208894994,0.1610634009096452,0.34230260025664533,0.1787736706588604
gc_GGat7TgNCmrgc4nVOgw,0.1868447329013711,0.19609463609827452,0.14619548586372336,0.3673853239462969,0.1811967900838746
wuQDMDlqM17jQNo0lYQZ7g,0.23966558520944486,0.09717656390401637,0.11220848230778008,0.1620872911117159,0.19064923239727963
awI4hHMfa7H0Xf0-ChU5hg,0.30031178996290536,0.22285847920405813,0.07535061438172498,0.18956525139268668,0.16500690524404152
IWN2heYitkg-D4UdqfxcMA,0.13110089966913901,0.18288419277001752,0.17711183022843396,0.09808651352941326,0.05712145296447911
939j88ceB05Te3D7kQPwSA,0.2252814099302662,0.11927476483018937,0.20873690436148148,0.19193032572339838,0.16550970089780193
Rj-7ymdw8aNZBRqGRAjR3Q,0.24108519505358791,0.14038233864696262,0.06682643322028356,0.2353269276586397,0.1455101421683549
2I_qSTehoUFsDNjaqCVxlA,0.18174635859748245,0.1831120771858958,0.18768643705922622,0.1934699689234684,0.1471212387780955
VIW-4GDAKGaXUdLtTVSFqQ,0.0,0.0,0.0,0.0,0.0
UidEFF1WpnU4duev4fjPlQ,0.2662157151369258,0.10817074895259564,0.135170692673271,0.07484748368363309,0.15740622279665475
vl1aHp6pvnSmpoRQShWLjg,0.15849060270819496,0.23266097820640008,0.15602059490885156,0.12088267962250607,0.13294191281240866
38-sjGYYVcQEKrZe5Nu47A,0.10128095994638771,0.327083596517747,0.21133567619693586,0.26952202945683557,0.12032615194892615
XbHGNouUFUJgIcN6EOb5zQ,0.16832948926161645,0.26771663807571605,0.21885867171770895,0.22025804976737032,0.4938935523548561
Wg9272hxpu9IBTXMTB6EeQ,0.18907437984012018,0.11919112740595239,0.12899734176398445,0.16676343118912132,0.31850991673180756
X11JfeIVH9d6qMrDqA-N7A,0.19330127614611384,0.15207925623192745,0.14984576241589184,0.27878698538898306,0.20260767854314482
BB-Ab0rwYk6aclOn9SMVmg,0.0,0.0,0.0,0.0,0.0
mZI_wVrLOjz4M-QIC9n-jA,0.2916625397653865,0.22763353368442824,0.36658178759972426,0.3693924568608003,0.4485966567997005
LJt-NO2FhvQxTmBoaaLhTg,0.16002777139352037,0.0983880566585798,0.13644509322509063,0.23657714998601653,0.2733955401637712
pzIcN449xQWWyPWsmj10OA,0.2163953490538687,0.31466268011508947,0.22138471646830313,0.30942802508955564,0.19360795614978213
YEVoBw7k1Vukh2RULTQZbQ,0.0,0.0,0.0,0.0,0.0
DYuOxkW4DtlJsTHdxdXSlg,0.19556324579889703,0.10285659081566516,0.09889455312378394,0.21109165786244752,0.2327778558751902
qWflasEfK2strQg5Ulcz4w,0.2849369418787712,0.3888705877719648,0.2983125767344748,0.22249297024840947,0.313680291896534
71bwX-tbmq4su8H7Q9oLOQ,0.27223868653191463,0.3981849652041905,0.27149679214996336,0.27644443738491964,0.4859570356396882
YJ8ljUhLsz6CtT_2ORNFmg,0.12986317025792563,0.10811001472478875,0.10513861415890977,0.10258969217097322,0.11703100162111194
OAEeaLLm_9sHksKJEY0o0w,0.28412252688508344,0.20521419569646174,0.38407231712203693,0.14745113927427564,0.19033951042241204
rTS8LsUmNIiXsXydE49tPA,0.1231087503824396,0.1294109375443117,0.0625884616889008,0.18794495759465732,0.12490898522172901
ksuxxeP_V73Y4iKPeLq77A,0.1782119408182889,0.0813655350672496,0.22447217498029864,0.09698097531980546,0.2505857704440057
H8p7tEvUmJ2sTxxdmxnrMg,0.2368111288904993,0.23230543371067566,0.20334561832951503,0.209558034232443,0.3696861447982973
sB1lPLICz4nrOuuqgLv50A,0.22276103033634384,0.22530188470417098,0.41358162748934396,0.22140547887550358,0.2476213569757836
Cr-ywH3ZjBqCyolXf8BpVA,0.12458945358535795,0.21338195258710746,0.1737652319429679,0.2534091900393759,0.3609866946214183
cPmThZ7Ugpd8eJnIObOy0Q,0.12163551988924237,0.19732355958821732,0.1439631021503111,0.31761816437123835,0.22435937652566118
0_aeYE2-VbsZts_UpILgDw,0.17637934932717714,0.1912601275308238,0.06768060251566362,0.23274708214529966,0.24841259246818348
UCpUOtvqR-NBWBNVMzJleA,0.22261109621628847,0.08224761108413965,0.05790861501527944,0.13576909256492597,0.22025049705420158
64QldpwnBOWbv25w2wngmg,0.388917379693485,0.2780671909242124,0.2234767118355124,0.3561507074226968,0.3811160638808905
Adfso3cOhkAfv8YXC__aqg,0.9097636326243357,0.5451796438838825,0.3218800072844675,0.4520903512023766,0.3841670060155128
A3BzaW-pEmIH4Fu6dav7HA,0.24572188448109447,0.18602681780709868,0.17691125479607783,0.18337885723351904,0.16818560347322958
TmIucPRTngutrjDpC0nXgQ,0.25862963936360667,0.31029704628783644,0.2502432262549456,0.2014139367045742,0.1464990088939368
WI1xBMN_rEaVPOL9Ad2gpQ,0.2413533177015987,0.09042697357375407,0.1182001426287769,0.24708667322736869,0.10999925944945319
G5or_Fra4-6IYOVlm_dI2Q,0.11192922238554498,0.10975962148934322,0.1947571074467482,0.13326352412756023,0.14546495133670254
_t8B7bb-Q7kmn50kvGEKzw,0.1437137218345659,0.09357355857912206,0.12342265691086046,0.2655322417683134,0.09660243532927168
sSEeW-U4N5TxalS58zuGrA,0.1835162761072793,0.23368747380574553,0.23412132449165834,0.20020228572006077,0.31944831269326873
LWwAMZUiH6iBaL4a6jGRWw,0.18571145243066625,0.22790547552557977,0.29814839401348564,0.4147409565528364,0.5316196050647746
4GXII-GU7S0ZyU6ElkhscQ,0.15684560368316308,0.16779932094867772,0.10803015962918554,0.11821302033310127,0.1518195887399117
aKcqKNcbwNydCBnvAA4TeQ,0.2082123088319606,0.16594857762541865,0.06869990727364887,0.26799315325798834,0.127974251934707
u-67zd1ImTv3EEr5kIdWrA,0.1515799572887944,0.13507362020268263,0.07144491163578516,0.11956611674669627,0.19429308723676308
VR8QvH2g-jEG5EfMzA_G9w,0.15809407256527494,0.11638794961869614,0.19753034443887776,0.06571749554232356,0.10761563103239191
rdE9gg0WB7Z8kRytIMSapg,0.1379821443241764,0.20826226443061033,0.0951825676273556,0.10739570528522281,0.3059835564304178
tJ9-u9MfpVbX4X2miIJ71w,0.23726072545014976,0.2794051325278481,0.3264789605792769,0.32288508455895026,0.3953660529058646
Zzl4ffV9kFY3yOSSgyRUBQ,0.08509840737657877,0.1303395957678735,0.19058207547195682,0.18035435263166966,0.31383091706150434
uGupeWqih0yIcCg8anM1PA,0.26684696098585037,0.19379777426167333,0.211270914873541,0.20675500121507434,0.14044802599711081
nUpKKVwG2WctMOXux19vew,0.11175036813253975,0.29168558540086886,0.09589222836032975,0.2626645410909481,0.19878327345388802
mjhwLcuoenVW8oFhcNmlHA,0.22813555029924923,0.124693062076396,0.11888101067335011,0.08610639260174967,0.2055889596041163
7uaVNa67K5qwk9ZrbHeZ0Q,0.40106115557353617,0.2600104287265523,0.25935034586758077,0.37855302835006727,0.27365719360986657
ID5wWJ9C7G0hfbQilvlfxA,0.15711468155672792,0.17640803638771005,0.17160347755622354,0.0490972396009013,0.12367231188885892
ptiTZuUff6I-OgnfSD3Urw,0.10175250334007518,0.16977086394076235,0.18709710786635755,0.10993125009427639,0.3240996077365976
7Gkd18xKnIA324Fp7JHRRQ,0.21503296988653015,0.2230517822569082,0.3084462577425907,0.3230168398525323,0.3845881457534348
LFs5jyYdXlzi0SpAYi1eSA,0.22033265815184006,0.14402331867928006,0.08866503239893878,0.07827921297005674,0.14843576659307517
eSLwC2iFJOU4UWXyuPiTpg,0.09161548640412351,0.2286420380921675,0.14306366294429446,0.13217720075104256,0.2050146648154934
viji5rHhNlsy9w-JmUhyaw,0.19573260103997706,0.219195046691924,0.16642719998824884,0.13308067073449403,0.3737011283977431
xGn4RxYKA-RYdE2hukuyNw,0.5271698670585442,0.9121482603712612,0.5817761978860255,0.4861435687589122,0.38803492590472366
yZsrD8DK3Cl03nachAOr3g,0.32330793270079056,0.4759926156723208,0.34100555268179317,0.2745355174340965,0.297775457637822
Nc6k5XNVffb59n_nlDZFdQ,0.8437784930743282,0.45419595794442463,0.4817572972148854,0.45568394538401974,0.4534063415380585
SQEzO0MiY6-M1VwbYcbWtg,0.19203225306410748,0.21958771636654387,0.3988826099061318,0.19590900108287587,0.5942586983208936
iAu8s96GKQ73Xe7j_2GyCQ,0.2976643815833816,0.18633308105314556,0.15532786483700822,0.3336001172229506,0.16833130426905224
h4Q-uSoOIhMoIsOhat6l3A,0.16659389219244036,0.2761366787566337,0.20702338681663757,0.1454122532280597,0.1785214147228298
vyQD-pu9jFKRXWI9tt16_Q,0.1479365526923383,0.11783440787703481,0.3480597184675677,0.18713446469068834,0.1345524642101849
YNDxeeRUARbd8GRnscJSvg,0.3164618988370967,0.17757908300656097,0.16479452345949566,0.15048893094083254,0.27216613955714325
fWetLvfQXqpZcBQLHldUhA,0.21761479965823904,0.15778350064708244,0.06532612627499725,0.059419793805265075,0.13400071847836256
9d36_PI9Fh7kZ-Pybr2QiA,0.3028883172838033,0.13736795219805203,0.15847048895800542,0.13047421641065812,0.4621144960628223
TtqvXhjmXXd0nhibRAbpRg,0.2428180725853491,0.32432942177770596,0.22438825459759587,0.2859783259411581,0.2773107282063004
NCR20zyNvXPb3gYpZqAvbQ,0.16701608631715886,0.209140324889335,0.1756033752356626,0.43379834166767317,0.24311867219108568
suFSckaQV8NmND7dytpf4w,0.1537376453923115,0.16256242286376912,0.21727799391633418,0.21259855842168124,0.32255568361556247
qTTBJ83d-nWSnQpXyd44gA,0.1466337684314282,0.1416708317298511,0.15207852103789765,0.25282167768543273,0.27204768500520693
ebTvBxSStI9Vf5Tpux_X3Q,0.18522903029049956,0.2009334907350215,0.17420268889493898,0.11415066833292843,0.09462471413618134
nHQtk-oJVNvVpvfFslv9Ug,0.17023033805738108,0.4081277326574156,0.24913188897635427,0.2844946864280907,0.33093544857969076
0WQVG1oZOkdUvi7XoGp5OA,0.26838522104319273,0.5465966084080486,0.2828140440285262,0.30338731603525115,0.32827410653497724
5_MrPFw9E0cMJ1Q0DJFZOQ,0.14452267062827562,0.1403097617728347,0.17328247268889496,0.25315095865236936,0.09590431002712674
bgXb5YYzQvHXmM8owZB4fQ,0.20242232747753047,0.08592098765056609,0.09904609376827837,0.2263884299359761,0.16758969090834594
vwfdoACBrXFTMA066gKEcQ,0.3252080270500585,0.27828024253693684,0.3433504739191032,0.3651497105804095,0.46312702766814456
MqIgMLUdD53r_dmx1goYJg,0.19278811090671055,0.13624199956366592,0.10074859852906125,0.11956571824721564,0.20906820119318487
pomGBqfbxcqPv14c3XH-ZQ,0.1330355883790581,0.1462071385681137,0.20916263553309955,0.11224122237218971,0.11776861715786646
HWl2EbZhkhAkFgqt44yUkA,0.12653748631712877,0.1029124306383464,0.17333974499219246,0.06249590348932658,0.11545552708490872
G6BwYw_0_atLPTzI1uokIA,0.14632109393830514,0.19261513059461144,0.09427071338272659,0.19182584073228637,0.1696158154871874
CZhc8YXdFLhAI4ViC2ERTg,0.1710452500764169,0.13606009073836572,0.19698651952577104,0.19381462737619676,0.1875601474107679
R3TC2oq8fQK9c9BNMZ-ynA,0.21256099336552872,0.2060810384413657,0.20152533450167948,0.17107680030509362,0.1254398789620813
N8D-5-fW7EkBdKjNYGhu0A,0.10586651482590065,0.3318304040984269,0.10473757206270114,0.11857456734815182,0.3628825488915173
A5Rkh7UymKm0_Rxm9K2PJw,0.30555900133693675,0.10039182841803995,0.0912311487294677,0.08726042721065329,0.14877844247492442
PM5M1lm1tRILrjGSE_oK2g,0.17840523199008906,0.2731688578320818,0.25599041895168084,0.1800017730315787,0.26771876452339055
y8d90Pt16Nip-B5UXWBP-w,0.14152046472779017,0.08489011329492527,0.13773788962944858,0.2385867077605241,0.24911699628740464
TqUVH7Ox_3qEkCxCCS_l3Q,0.3691181153246369,0.19598593202958914,0.14099341681237404,0.31371036309578726,0.1023715437079312
TVKenh65WwJX3zEr36zKCA,0.11416965033218798,0.15832027656012013,0.2437009231890996,0.28579096097902446,0.23454106258122015
MwCai0x6GILtK4KkwufZig,0.1831243866058453,0.3360102152081618,0.23464506026196402,0.19956854848021807,0.29260224784693506
RDO51EhaqSt1Psdwcwx3Bg,0.29580849461176434,0.24537336203076915,0.19373499065040428,0.20466813458892946,0.2488607875268731
9SU7ZZhaFUJJ6m2k5HKHeg,0.2036482872896642,0.19661471608891357,0.14383410237083172,0.1592546670227037,0.08212824398925268
cJWbbvGmyhFiBpG_5hf5LA,0.18673276755487786,0.17379504863176493,0.05465034031818132,0.13787458139646164,0.19648512180567546
R_ZlcX46pPdjhjmfd043LA,0.1636605815722227,0.3262394900738509,0.09269623547464885,0.11538421865147526,0.10259606559628583
JPWg9acsCv_om9UFYGMJbA,0.1389149281182443,0.14389327736655133,0.3250680184923494,0.20987225053412512,0.2808120258208358
_3FxLxdg1unUQc3QqIgJuA,0.251463582497154,0.2504492022751645,0.20882591362839917,0.17855008001913567,0.13284527198475543
8jlSRdjL4ARMhS3gXrqJmQ,0.3417607868895694,0.3886496951096175,0.5660049057806752,0.3341543223263311,0.35329479590095597
k6LMe7MU0HnauYpSzgRX7A,0.6673645925434295,0.5598580429451193,0.4620015243609693,0.3681002608130646,0.3557530542002618
PaKG_CtfPbjWQUcdro81rw,0.1653698462130042,0.09964011164912916,0.1740048061777074,0.39023777055020265,0.08829028777367598
lv5Bnqlt93NnvNJ2oNcQ8Q,0.13764286567259118,0.21561780315793527,0.13212346176419876,0.10223468963011327,0.2857280171895787
Y7T9osP-hoqp2nLnmIi12w,0.16374697576097003,0.22175774396942824,0.19288476903967666,0.13831169597360468,0.2563779018886872
OJdufUU3hVabgviIBHksYw,0.120938770867697,0.1097256037561646,0.12993652751515633,0.298838458392467,0.21494122499194565
km5aBHRss5ir_B0jvEErzQ,0.09304834955567985,0.1443560917707823,0.1869918526296629,0.23465613634192523,0.14339541759346805
Jt28TYWanzKrJYYr0Tf1MQ,0.13428214611066275,0.06314932461003556,0.07121039511890918,0.14134577700162587,0.15813102938762263
dQ4pxV6AxBaD3X4gssg5zg,0.15443791621432973,0.16493298954591917,0.12093674814860766,0.32991896010275545,0.29521419487903233
U9nXdynQ2YR5xYx8tM3S7w,0.07219705459561526,0.19759393316086446,0.11556576543720072,0.14254256784567992,0.26571182735693755
3xmfT7l3xNH5LK1dLzfvGw,0.06125105364097318,0.2601899127519106,0.24714543411490328,0.13882751049460196,0.07693465065706637
axX1hO_lEn9C-na3mMN4Aw,0.18701789724567147,0.4523132169768376,0.21066960558935405,0.20266152557528622,0.19391975237067002
VsewHMsfj1Mgsl2i_hio7w,0.1641166545962855,0.2050883736881925,0.14082804915955707,0.08216445410266872,0.09725436793728842
JJpoHl5mxJHwbaix71mfyg,0.18305889227298797,0.21089320088898933,0.2387602198780171,0.18373853426236386,0.22096449106360283
wke61EJKd1Yw6q1BR1npZw,0.17331364623539147,0.26471669138058224,0.12489529003845498,0.08967504681122455,0.19837993959407804
YnmtUJGqQIQL9tz1MRyfqA,0.20102242535162346,0.13977808296964528,0.12391835678364684,0.10636915045642693,0.23014336014305178
JWhqCvKTs5vLwIrhrbgx7Q,0.2302530356900604,0.275331487711021,0.30700383751209154,0.1990816901418312,0.25751407407060883
Q-fXNh68OldNdotEVEJuhQ,0.11930769437709908,0.10518217845229721,0.13522372441044758,0.16429758280647455,0.37552388981042034
7Xw_vv-ekUL2sTqipnKT0g,0.212841377050762,0.22913446839473497,0.08222850017996094,0.07878224031709986,0.10492164234246044
6W3hdaCjx_n1kADEuORduA,0.32685976002145567,0.23043882408351496,0.2879915736203342,0.3706648783153365,0.22066301926363727
8TZmBlMzzEgbsuPKd31xPw,0.37140582285639323,0.3279882035442673,0.2806058909121475,0.5116802077904692,0.31729132575237573
JhRxDdmZSGDG_u7cGxaYrw,0.1946319886832729,0.24340545869011132,0.24736478324140346,0.2466139113460771,0.12372975154226253
NIOwzgujIXKVBEVNTQBXpg,0.15111493911100643,0.4029833810211568,0.16334627759247378,0.19892132069096952,0.10476237293618554
