business_id,topic_1,topic_2,topic_3,topic_4,topic_5
mRUVMJkUGxrByzMQ2MuOpA,0.19069067770175213,0.1994407879707281,0.23792666758433967,0.24310783009964793,0.5317210224562251
iBkc2dV-lXeXadYwmnOOIA,0.23949306467488748,0.19634383045551557,0.3853615093364619,0.28697201348398155,0.4244511958938128
PQicuLOZ3uNJKn4PtayjlQ,0.18607782208411272,0.060592589650634965,0.15851139980469314,0.06536409955441512,0.3949489541003394
vX5ma5Nwrzqwdz949AmVVg,0.1055045966007091,0.27924378180910164,0.14775725165449954,0.18080826188514965,0.19401309084441817
1M7E6fh47lwQ1roc8kVv9g,0.23058058781670684,0.15635158618511996,0.16129982292623918,0.33057529691707355,0.16994658877668226
fCJrZIzz85_8Uhf072QVnA,0.21555360914260815,0.20550533206952387,0.13903583476757622,0.10716291746549608,0.17562397618456158
UJb1PrUWDFfuzwUPc1pP4Q,0.12097412777752675,0.1713470217386186,0.09218101185482598,0.09670264758768242,0.12452086601846513
oj8qk3W7O9oq15VIs-vYJQ,0.16782957422123276,0.25752416889227336,0.16825926936290028,0.26721086076174094,0.2705491038708225
PERCOYjFcIkwTaqOWz9G6w,0.16027705119541524,0.2828423703027799,0.2800785312218704,0.2818007612040707,0.21238910865851485
Mul_BVwcnhqmp2h_7QFepQ,0.2043301742590287,0.1183860008711292,0.1562760042345646,0.0979986575893501,0.31478277182740266
iBihgoxc6Ot7m2D4D3z0QA,0.24485506265774967,0.11181084683265968,0.0991083314762139,0.10401937744944352,0.15623398424688864
plWuv4gda7m0KlqCNhrb4w,0.13530901169634155,0.24279866881681278,0.13312161518302348,0.4105885666533288,0.18706202213009798
E9IPxXY6pS2gTW2FBkAJmg,0.19593720849840876,0.16132706640742883,0.21474103162847985,0.18705473380627227,0.12419550212067247
6sKaAF8WhWyyCjfZr2Rfsg,0.1782923724879716,0.11946196105679516,0.1365133494765669,0.22257975603559702,0.15514524107030284
nzV7HlERvD_v1DEfL_oiGQ,0.3060349195730932,0.18361517000654182,0.1356361880336283,0.15226191953442061,0.18173154107972236
VuCrxI61nT30OndMcrPgkA,0.17399526166452176,0.2913571290046776,0.17078141614582928,0.18883317958031265,0.458692599168316
moZpwq1hNxC-uJRpfupOTA,0.09399652080958086,0.2680557769181886,0.2356110064501101,0.07424736762984188,0.07722630718486352
dNr7VKRti8dXWE-jzfVBtQ,0.19661344437231845,0.06423610473914486,0.21558552958443383,0.09880535224657207,0.17967552126276856
2c9Vptks_vowLgVUMnCgjw,0.18710963262606506,0.19224703851678127,0.13819718903022984,0.216486700611818,0.07646305480181924
Gw-ozqLSHoP3BQPKaiXJGg,0.170271665632282,0.044294402018680956,0.1466878995221916,0.10318874109852368,0.3084625070593661
BgTFsq79xmnRkX0gA1za1Q,0.23640598316182718,0.13091397826664122,0.11021843934536284,0.2111772169514028,0.16734753147682505
VMr8sgoQOW0fo0qVJENajA,0.27968674601388677,0.13565062106701295,0.1793886928091341,0.1614920520790208,0.13380339567576546
ibf4xvHWD4t1DOOZhidHBg,0.17542644954449002,0.12846419766822195,0.20645209883701512,0.30555794477092935,0.06313863362173751
xR1gLCH5resvtq1eV1nebg,0.1406705805268182,0.055833805140048896,0.09621054987159727,0.2001173361076738,0.2683523902489119
Xgk-d2x59qhPxOsuCKeShw,0.07382231457679544,0.2199691958614815,0.17189495471936045,0.2173302180102083,0.10437578740264555
BOD0yRkakyxXzJmbVVAxSA,0.20884382273730587,0.07181480038998954,0.09186579609045696,0.0937797242821725,0.2596890023501442
1x8_aJQ-iqvymhRK3SNbLg,0.18514361509997224,0.17158820194499666,0.3066011742688531,0.15432087358930235,0.14596740472543698
Z_JkVkaUcN4ITVeuG-4Qtw,0.13075075441602732,0.1758769463719854,0.167625245914182,0.23009541074793893,0.07173380427276732
zDyv4CoaYvAgQhgr1IK1sg,0.18971434354163164,0.09936609084277148,0.21752085840760543,0.08568901260784248,0.2188227414275117
DMmeFKsUuMl0kDy7Zd7W3A,0.16860906380249985,0.0956627902776662,0.09617894377810178,0.14553814902537232,0.33334999415429245
Sy75QB18Sv-xNp8FoA8KvQ,0.1654810505522638,0.18542616334419498,0.2368323155099094,0.1852956353896833,0.2426737174965
5xCeuEI7Einoi5xYsNuDCQ,0.24198001340412786,0.09297097556549978,0.12926707780989038,0.09951991409998587,0.18756504161840104
aF5-dQk2Xyto_5j2oBwbLg,0.2192338177677515,0.17398012839728472,0.251220273127074,0.3567934549660987,0.23296160647354444
1kfUwCNufdkEtxOOo6CDLA,0.34590346363603186,0.17683392597485734,0.22885885605833647,0.1843526983879178,0.21527024139069056
0jAexNHRHhkQv4zNYqenBA,0.2666849276900917,0.10348831826203159,0.14425771925513192,0.11440086076334602,0.1280541564991376
jG1jcAeDw0pZTHCNC5kw_w,0.23844201262333634,0.1432373777619766,0.12496269435690109,0.3090211888196939,0.21933810969180784
9JyyXlFBHCdoP6TRQ3cqbA,0.15911046095753545,0.1455175567329826,0.20680287076527545,0.3424846461648389,0.24890399962209456
ukCTLs6T8LY1eUBXiAlmCg,0.3203113510651276,0.12641227597734214,0.1817852850017388,0.14628756379284974,0.20623663053124835
j0baDQfMAGDm_QGdFMmb-Q,0.23520054194181128,0.342047561436433,0.30491600608376807,0.35923011089141926,0.19910603034170798
1qwkbN3wu3AGDxMTXVz2gA,0.24502895261239,0.12800271450616418,0.08740537622432858,0.2022407479400657,0.21103814344327163
KmsaDVRln9HpsK5vJxFLKA,0.1413872646372472,0.22810507592081763,0.34087155440528316,0.22936640814400686,0.3345185977710963
-Ht7HiGBox8lS1Y8IPjO8g,0.12332525313785946,0.1793273584823332,0.23060429926846393,0.13283009011954994,0.3024089492598154
u1m3qTIrhZhwNjMT6n-M8g,0.17265070908652574,0.47169923037019773,0.3721900722307168,0.23669179459267006,0.25106860445024715
EE_CKAAq7_oL7jfxmUKhuw,0.09357123147600856,0.16268646141078136,0.23074844797995483,0.21533537116525714,0.19591250837455354
NgDyxaeItFSInv7J5paGLQ,0.15678458792289104,0.14469548361779577,0.11696589404864181,0.13076921878501427,0.33894828089351275
O45cN_WzbJfO5JhF4nPZvA,0.2774358755217977,0.4278906938352265,0.33179633776135997,0.3497712538212695,0.3571024498859677
YQFcxE9UXrKc-QuTUu7twQ,0.28129508953091265,0.07192922760019457,0.08462487130687033,0.12770773249909093,0.13874219178501693
QSGerT1enEKlvJnYkwthHQ,0.26958310520827233,0.10100983789362643,0.07795794785301467,0.08373846048756715,0.23880719335871253
fckUjXz1GKpafT4x7-MVJA,0.20287981567449775,0.17485441042507535,0.15255847753963028,0.3166583634112453,0.16434744010909286
yNPh5SO-7wr8HPpVCDPbXQ,0.11306097265896001,0.11937036928878701,0.20838879984383293,0.0716548799734786,0.16429306766918433
RN0PTeMSF_eaeXN6VV7RwA,0.21173985615011506,0.07663447120330805,0.15143454652891114,0.25873435451521465,0.1704636091707795
8zN3nV0zbtE377_XhlvabA,0.25666347372358655,0.35892194166285774,0.21846368487627627,0.14603603847872149,0.18360271429037783
Yl05MqCs9xRzrJFkGWLpgA,0.19306007920315824,0.13935620840572052,0.13601533415903064,0.07781033915312288,0.23386034815511722
IyVdd_IqwUtzQDTxw2W9qw,0.10833184919717273,0.21139265483892783,0.15119690567284202,0.08468901110190173,0.16143519747540983
hRFKKf8jBnn4paxnNUK1hA,0.1333660872035751,0.17640680654756188,0.21399720450039159,0.321102029235739,0.21121151939364816
l-Cu_WkJt5R1v71ecYeqsA,0.35917921943387265,0.21542809968456703,0.1722559557640996,0.1762532249720983,0.20180552701222573
wl0QZqAzr1DelslQ02JGCQ,0.07261124367820686,0.2719675245120386,0.173821054590402,0.14390818162799257,0.24981834560892563
-s5zZEv5u9XWhx1i5E0_pA,0.15165232707665335,0.24127666145861068,0.16403480082590532,0.22621942097197428,0.17939813575978525
3L8D5tGJ4FzQQo6ZMvbVYg,0.1847640939502236,0.1615038664721534,0.15075616122031227,0.22409369207846405,0.23770598544234117
Wpd_2mn5d792KgPZUOOMHQ,0.15636457405863374,0.1624522981098906,0.15809050898085192,0.31616639998888235,0.20375423856197783
-JwSuDqyFILFJmVpjrVbwA,0.250658221839837,0.12483677260516743,0.1476384568362421,0.1547708049442458,0.12183799655902527
0Ryxx6uSpt4TOKYVGBekLQ,0.13712929034382668,0.16758727185305794,0.1720984407887402,0.4102054264537877,0.17490444809749542
0Oskle2GkyYMseuJ3TDwRA,0.20584509672318357,0.28863676811289257,0.2789321438641537,0.2444190640215396,0.28613559038172354
yRvmDKX-Ocgd8zq_iMgujA,0.24817943838818832,0.18684376002572517,0.4058080925770365,0.13167404808955477,0.1486414240006364
Z890syqhhoShqFnIyIu9EA,0.17748580699561547,0.13246622946821796,0.12806786885794608,0.16968152179283255,0.2284475146539806
N8hCeugHOj89igtWDO7_5w,0.5192172435548664,0.5160419695248615,0.47746232341734596,0.3485992234436533,0.3136081734816534
PBEUEK39haiJhQzuW4tnYQ,0.322949198424235,0.13749773153815728,0.13952902280952367,0.2084883042748038,0.4059754475964919
NAPuzJcanOp91dE4GXPOow,0.17492295688640563,0.10224634807721512,0.21970431835024998,0.14828874859244714,0.18863522167935198
c31YqsnR1aTaSzawqa3L7w,0.184750114810449,0.14907444957471797,0.3650133216764358,0.11412298598843995,0.1503057120193643
jzM4dTlstNmGDPRT9SC6Hw,0.12446987211015646,0.2627698217254081,0.15455445605635706,0.21863694517626697,0.17065849006894987
dnBQZpWTyJzTe0QJf7YK5w,0.13558947012132008,0.16829387082132774,0.2458565070105146,0.17108295660638018,0.37112232470247436
htNS19kbvYpQ5FfW0_-f8g,0.14817471522611933,0.3134995739602731,0.2355132660696222,0.16181736199181765,0.254895779974341
1PFj0yJ0EzwQXIOsIT2y3w,0.2098804290447742,0.1545825664074873,0.25221988870025724,0.08430963301247084,0.18932668825947793
3-aEgS7X2jrbxA7sA1nARw,0.1335906618697596,0.27444841628753824,0.22385456875714957,0.20923348849452542,0.23230494353567108
mXyLqsbe7FT1X8ZFOP8WpQ,0.17159864891961857,0.10336353883395208,0.15116311042806133,0.16580941640218386,0.3337902930045523
j8yLK5Tzemj3frwdk7SUXA,0.24475829406912178,0.30863926722556856,0.29449094604192677,0.30570575378799236,0.287546492163976
sWwCwjsd27k0Y8m1RIWZEg,0.16410124332517978,0.11970938870646296,0.21909327191092381,0.23070973766975303,0.23337361684572117
Ja4stXdNYr39u5CZHMNtjw,0.13645974690678225,0.14254951092992132,0.25604106881510236,0.11887134523853013,0.19044265667463048
TEaBolNAkOdRm2gvIYz4OQ,0.08377820947757206,0.18386527482011253,0.28323000248061236,0.2102386964803936,0.19359719395773922
EV1jAj7NFNmNIqOnwZ4Acw,0.10529578238829898,0.13489570572654616,0.3624328124728037,0.13312808819668825,0.10825962619041293
-1UMR00eXtwaeh59pEiDjA,0.09108566232616752,0.06845117226820074,0.30020260252677977,0.17102871848310408,0.08538042388026237
t6w--u6k-SZP2g0QvQIWuw,0.24385860728086206,0.23323998957919567,0.177383507847526,0.09700818122396325,0.08269736862697735
8PBq-MHyLDrhkaTf72Foww,0.14692085461784954,0.2579692703730134,0.1348486572552406,0.20507245918183248,0.15051064375587528
9E1q2uEMd881wnruicNTUA,0.14694261338845807,0.09710186700184484,0.26783719996547234,0.24120393236449328,0.29625533038874446
JuPngDeQHVgBLH-VIET_ag,0.24199997777567672,0.24356882705824104,0.11066624664415897,0.1098582397028019,0.10185388428185174
